Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Heston classique,7.0,0.019164955509924708,1.04,3938.608044430406,4096.152366207622,0.036541941945302046,0.9992999204784726,0.238601994172466
Heston classique,7.0,0.019164955509924708,1.0416666666666667,3938.608044430406,4102.71671294834,0.036541941945302046,0.9992999204784726,0.23992418915539748
Heston classique,7.0,0.019164955509924708,1.0433333333333334,3938.608044430406,4109.281059689058,0.036541941945302046,0.9992999204784726,0.24128705444499743
Heston classique,7.0,0.019164955509924708,1.045,3938.608044430406,4115.845406429774,0.036541941945302046,0.9992999204784726,0.24268516183559447
Heston classique,7.0,0.019164955509924708,1.0466666666666666,3938.608044430406,4122.409753170492,0.036541941945302046,0.9992999204784726,0.2441135034878483
Heston classique,7.0,0.019164955509924708,1.0483333333333333,3938.608044430406,4128.974099911209,0.036541941945302046,0.9992999204784726,0.24556750950395212
Heston classique,7.0,0.019164955509924708,1.05,3938.608044430406,4135.538446651926,0.036541941945302046,0.9992999204784726,0.24704307838242479
Heston classique,15.0,0.04106776180698152,0.95,3940.786328360648,3743.7470119426152,0.0365977324873474,0.9984981419587812,0.2878502383193389
Heston classique,15.0,0.04106776180698152,0.9516666666666667,3940.786328360648,3750.31498915655,0.0365977324873474,0.9984981419587812,0.28570841133908914
Heston classique,15.0,0.04106776180698152,0.9533333333333333,3940.786328360648,3756.882966370484,0.0365977324873474,0.9984981419587812,0.2835685841104827
Heston classique,15.0,0.04106776180698152,0.955,3940.786328360648,3763.450943584419,0.0365977324873474,0.9984981419587812,0.2814314568630707
Heston classique,15.0,0.04106776180698152,0.9566666666666667,3940.786328360648,3770.018920798353,0.0365977324873474,0.9984981419587812,0.2792978211807358
Heston classique,15.0,0.04106776180698152,0.9583333333333333,3940.786328360648,3776.5868980122873,0.0365977324873474,0.9984981419587812,0.2771685666171481
Heston classique,15.0,0.04106776180698152,0.96,3940.786328360648,3783.154875226222,0.0365977324873474,0.9984981419587812,0.2750446843120999
Heston classique,15.0,0.04106776180698152,0.9616666666666667,3940.786328360648,3789.7228524401567,0.0365977324873474,0.9984981419587812,0.27292726813427337
Heston classique,15.0,0.04106776180698152,0.9633333333333333,3940.786328360648,3796.2908296540904,0.0365977324873474,0.9984981419587812,0.2708175133093289
Heston classique,15.0,0.04106776180698152,0.965,3940.786328360648,3802.858806868025,0.0365977324873474,0.9984981419587812,0.26871671445087547
Heston classique,15.0,0.04106776180698152,0.9666666666666667,3940.786328360648,3809.42678408196,0.0365977324873474,0.9984981419587812,0.2666262630028054
