Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Rough Heston,45.0,0.12320328542094455,0.99,3949.045854402648,3909.5553958586215,0.03679517172194988,0.9954769737879662,0.25025549030088357
Rough Heston,45.0,0.12320328542094455,0.9916666666666667,3949.045854402648,3916.1371389492924,0.03679517172194988,0.9954769737879662,0.24904808590935762
Rough Heston,45.0,0.12320328542094455,0.9933333333333333,3949.045854402648,3922.7188820399633,0.03679517172194988,0.9954769737879662,0.24784376682691034
Rough Heston,45.0,0.12320328542094455,0.995,3949.045854402648,3929.3006251306347,0.03679517172194988,0.9954769737879662,0.24664282935599266
Rough Heston,45.0,0.12320328542094455,0.9966666666666667,3949.045854402648,3935.8823682213056,0.03679517172194988,0.9954769737879662,0.24544558462947574
Rough Heston,45.0,0.12320328542094455,0.9983333333333333,3949.045854402648,3942.4641113119765,0.03679517172194988,0.9954769737879662,0.24425235936849438
Rough Heston,45.0,0.12320328542094455,1.0,3949.045854402648,3949.045854402648,0.03679517172194988,0.9954769737879662,0.24306349658540033
Rough Heston,45.0,0.12320328542094455,1.0016666666666667,3949.045854402648,3955.627597493319,0.03679517172194988,0.9954769737879662,0.24187935621227205
Rough Heston,45.0,0.12320328542094455,1.0033333333333334,3949.045854402648,3962.20934058399,0.03679517172194988,0.9954769737879662,0.24070031563063077
Rough Heston,45.0,0.12320328542094455,1.005,3949.045854402648,3968.7910836746605,0.03679517172194988,0.9954769737879662,0.23952677008553308
Rough Heston,45.0,0.12320328542094455,1.0066666666666666,3949.045854402648,3975.372826765332,0.03679517172194988,0.9954769737879662,0.23835913296120606
