Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH,Residual_IV,Abs_error_IV
2022-09-20,7,0.0191649555099247,3865,0.9817840508617522,3938.608044430406,0.981311152671184,Put,SPXW,SPXW220920P03865000,24.35,0.2549,0.036541941945302,0.9992999204784726,0.2472549851477253,24.35000000000832,8.320455435750773e-12,0.0076450148522747,0.2716322503855407,0.024377265237815388,0.024377265237815388
2022-09-20,7,0.0191649555099247,3880,0.9855943382519012,3938.608044430406,0.9851196047514086,Put,SPXW,SPXW220920P03880000,28.4,0.2522,0.036541941945302,0.9992999204784726,0.2436987900222605,28.39999999999964,3.623767952376511e-13,0.0085012099777394,0.2662226648590374,0.022523874836776897,0.022523874836776897
2022-09-20,7,0.0191649555099247,3895,0.9894046256420505,3938.608044430406,0.9889280568316332,Put,SPXW,SPXW220920P03895000,33.150000000000006,0.2489,0.036541941945302,0.9992999204784726,0.2408577964298952,33.14999999999873,1.2789769243681805e-12,0.0080422035701048,0.26102967857846626,0.020171882148571074,0.020171882148571074
2022-09-20,7,0.0191649555099247,3910,0.9932149130321996,3938.608044430406,0.9927365089118576,Put,SPXW,SPXW220920P03910000,38.5,0.2461,0.036541941945302,0.9992999204784726,0.2379687251350418,38.49999999995043,4.956746124662459e-11,0.0081312748649581,0.25611898911529146,0.01815026398024966,0.01815026398024966
2022-09-20,7,0.0191649555099247,3930,0.998295296219065,3938.608044430406,0.9978144450188235,Put,SPXW,SPXW220920P03930000,46.4,0.2418,0.036541941945302,0.9992999204784726,0.2329753593228473,46.39999999999986,1.3500311979441906e-13,0.0088246406771526,0.2501416919906032,0.017166332667755912,0.017166332667755912
2022-09-20,7,0.0191649555099247,3945,1.002105583609214,3938.608044430406,1.0016228970990482,Call,SPXW,SPXW220920C03945000,47.95,0.237,0.036541941945302,0.9992999204784726,0.2348101571561134,47.94999999998322,1.6783019418653566e-11,0.0021898428438865,0.24619317504392482,0.01138301788781143,0.01138301788781143
2022-09-20,7,0.0191649555099247,3960,1.0059158709993632,3938.608044430406,1.0054313491792726,Call,SPXW,SPXW220920C03960000,40.5,0.2339,0.036541941945302,0.9992999204784726,0.2315632938797517,40.500000000000455,4.547473508864641e-13,0.0023367061202483,0.24279294039554516,0.011229646515793473,0.011229646515793473
2022-09-20,7,0.0191649555099247,3975,1.0097261583895123,3938.608044430406,1.0092398012594972,Call,SPXW,SPXW220920C03975000,33.8,0.231,0.036541941945302,0.9992999204784726,0.2284633377917626,33.799999999999955,4.263256414560601e-14,0.0025366622082373,0.24001024001585058,0.011546902224087996,0.011546902224087996
2022-09-20,7,0.0191649555099247,3995,1.0148065415763778,3938.608044430406,1.0143177373664631,Call,SPXW,SPXW220920C03995000,26.15,0.2279,0.036541941945302,0.9992999204784726,0.22513742034107,26.149999999999864,1.3500311979441906e-13,0.0027625796589299,0.23733945745470636,0.01220203711363635,0.01220203711363635
2022-09-20,7,0.0191649555099247,4010,1.018616828966527,3938.608044430406,1.0181261894466878,Call,SPXW,SPXW220920C04010000,21.25,0.2257,0.036541941945302,0.9992999204784726,0.2227626561558175,21.25,0.0,0.0029373438441824,0.23613464615926205,0.01337199000344455,0.01337199000344455
2022-09-20,7,0.0191649555099247,4025,1.022427116356676,3938.608044430406,1.0219346415269122,Call,SPXW,SPXW220920C04025000,17.1,0.224,0.036541941945302,0.9992999204784726,0.2208691313101342,17.09999999999991,9.237055564881302e-14,0.0031308686898657,0.23559336752392152,0.014724236213787323,0.014724236213787323
2022-09-20,7,0.0191649555099247,4040,1.0262374037468251,3938.608044430406,1.0257430936071368,Call,SPXW,SPXW220920C04040000,13.6,0.2224,0.036541941945302,0.9992999204784726,0.2191954328067123,13.599999999999568,4.316547119742609e-13,0.0032045671932876,0.23566853087670053,0.01647309806998823,0.01647309806998823
2022-09-20,7,0.0191649555099247,4055,1.0300476911369745,3938.608044430406,1.0295515456873612,Call,SPXW,SPXW220920C04055000,10.7,0.2211,0.036541941945302,0.9992999204784726,0.2177981643428942,10.699999999999818,1.8118839761882557e-13,0.0033018356571057,0.23629538204951217,0.01849721770661797,0.01849721770661797
2022-09-20,7,0.0191649555099247,4075,1.0351280743238398,3938.608044430406,1.0346294817943271,Call,SPXW,SPXW220920C04075000,7.7,0.2203,0.036541941945302,0.9992999204784726,0.2167925052556561,7.700000000000728,7.274181257344027e-13,0.0035074947443438,0.23786309727225316,0.021070592016597056,0.021070592016597056
2022-09-20,7,0.0191649555099247,4090,1.038938361713989,3938.608044430406,1.0384379338745515,Call,SPXW,SPXW220920C04090000,5.95,0.2199,0.036541941945302,0.9992999204784726,0.216258688836592,5.9500000000003865,3.8635761256955453e-13,0.0036413111634079,0.23949389757350217,0.02323520873691018,0.02323520873691018
