Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_Heston,Residual_IV_Heston,Abs_error_IV_Heston
2022-09-28,15,0.0410677618069815,4000,1.0160766373730945,3940.786328360648,1.015025851874589,Call,SPXW,SPXW220928C04000000,48.8,0.2346,0.0365977324873474,0.9984981419587812,0.2329905308292033,48.79999999999973,2.700062395888381e-13,0.0016094691707966,0.2210944394570365,-0.011896091372166795,0.011896091372166795
2022-09-28,15,0.0410677618069815,4020,1.0211570205599596,3940.786328360648,1.020100981133962,Call,SPXW,SPXW220928C04020000,40.75,0.2309,0.0365977324873474,0.9984981419587812,0.2292049004970297,40.75,0.0,0.0016950995029702,0.21961431582684177,-0.009590584670187946,0.009590584670187946
2022-09-28,15,0.0410677618069815,4045,1.0275074995435416,3940.786328360648,1.026444892708178,Call,SPXW,SPXW220928C04045000,32.05,0.2267,0.0365977324873474,0.9984981419587812,0.2249890928679078,32.050000000062255,6.225775450729998e-11,0.0017109071320921,0.21890620041779163,-0.006082892450116173,0.006082892450116173
2022-09-28,15,0.0410677618069815,4065,1.032587882730407,3940.786328360648,1.0315200219675509,Call,SPXW,SPXW220928C04065000,26.200000000000003,0.224,0.0365977324873474,0.9984981419587812,0.2222693977642752,26.20000000004188,4.187938884570031e-11,0.0017306022357247,0.219184958234912,-0.0030844395293632143,0.0030844395293632143
2022-09-28,15,0.0410677618069815,4085,1.0376682659172725,3940.786328360648,1.0365951512269238,Call,SPXW,SPXW220928C04085000,21.200000000000003,0.2216,0.0365977324873474,0.9984981419587812,0.2198503402977818,21.200000000002436,2.4300561562995426e-12,0.0017496597022181,0.2201219753801899,0.0002716350824081004,0.0002716350824081004
2022-09-28,15,0.0410677618069815,4110,1.0440187449008542,3940.786328360648,1.04293906280114,Call,SPXW,SPXW220928C04110000,16.049999999999997,0.2191,0.0365977324873474,0.9984981419587812,0.2172690102669685,16.050000000000068,7.105427357601003e-14,0.0018309897330315,0.22206597576915188,0.004796965502183392,0.004796965502183392
2022-09-28,15,0.0410677618069815,4130,1.0490991280877198,3940.786328360648,1.048014192060513,Call,SPXW,SPXW220928C04130000,12.75,0.2176,0.0365977324873474,0.9984981419587812,0.2157376288740982,12.75000000003945,3.9449332689400756e-11,0.0018623711259017,0.2241194561257358,0.008381827251637608,0.008381827251637608
2022-09-28,15,0.0410677618069815,4175,1.060529990258167,3940.786328360648,1.059433232894102,Call,SPXW,SPXW220928C04175000,7.55,0.2166,0.0365977324873474,0.9984981419587812,0.2145307662277208,7.550000000000011,1.1546319456101628e-14,0.0020692337722791,0.22990904216493285,0.015378275937212055,0.015378275937212055
2022-09-28,15,0.0410677618069815,4225,1.0732309482253308,3940.786328360648,1.0721210560425345,Call,SPXW,SPXW220928C04225000,4.1,0.2167,0.0365977324873474,0.9984981419587812,0.2145466228489188,4.099999999999966,3.3750779948604765e-14,0.0021533771510811,0.23755116031415247,0.023004537465233676,0.023004537465233676
2022-10-14,31,0.0848733744010951,3100,0.787459393964148,3945.174096903203,0.7857701393794942,Put,SPXW,SPXW221014P03100000,4.2,0.4273,0.0367053136294934,0.996889543697636,0.4248169147733665,4.200000000004152,4.1522341120980855e-12,0.0024830852266334,0.4009956689007893,-0.023821245872577224,0.023821245872577224
2022-10-14,31,0.0848733744010951,3375,0.8573146627835482,3945.174096903203,0.8554755549696106,Put,SPXW,SPXW221014P03375000,9.75,0.3488,0.0367053136294934,0.996889543697636,0.3471606342854053,9.74999999995842,4.1580960896681056e-11,0.0016393657145946,0.3427304917900175,-0.004430142495387757,0.004430142495387757
2022-10-14,31,0.0848733744010951,3470,0.8814464829211592,3945.174096903203,0.8795556076280144,Put,SPXW,SPXW221014P03470000,13.95,0.3254,0.0367053136294934,0.996889543697636,0.3240987841033858,13.950000000000102,1.0302869668521453e-13,0.0013012158966142,0.32232565066271923,-0.001773133440666541,0.001773133440666541
2022-10-14,31,0.0848733744010951,3520,0.8941474408883229,3945.174096903203,0.8922293195534902,Put,SPXW,SPXW221014P03520000,17.15,0.3144,0.0367053136294934,0.996889543697636,0.3132279716304214,17.149999999990882,9.116263299802084e-12,0.0011720283695786,0.31156109191671433,-0.001666879713707048,0.001666879713707048
2022-10-14,31,0.0848733744010951,3575,0.908118494652203,3945.174096903203,0.9061704026715136,Put,SPXW,SPXW221014P03575000,21.75,0.3032,0.0367053136294934,0.996889543697636,0.302150678142355,21.749999999999886,1.1368683772161605e-13,0.001049321857645,0.2997321697463631,-0.0024185083959919473,0.0024185083959919473
2022-10-14,31,0.0848733744010951,3625,0.9208194526193666,3945.174096903203,0.9188441145969892,Put,SPXW,SPXW221014P03625000,27.15,0.2936,0.0367053136294934,0.996889543697636,0.2927035598307211,27.149999999999977,2.131628207280301e-14,0.0008964401692788,0.2890284149541519,-0.003675144876569225,0.003675144876569225
2022-10-14,31,0.0848733744010951,3675,0.9335204105865302,3945.174096903203,0.931517826522465,Put,SPXW,SPXW221014P03675000,34.15,0.2851,0.0367053136294934,0.996889543697636,0.2842857629980422,34.14999999999952,4.760636329592671e-13,0.0008142370019577,0.2784314949921092,-0.005854268005933028,0.005854268005933028
2022-10-14,31,0.0848733744010951,3720,0.9449512727569775,3945.174096903203,0.9429241672553932,Put,SPXW,SPXW221014P03720000,42.05,0.278,0.0367053136294934,0.996889543697636,0.2773080191303917,42.04999999999996,4.263256414560601e-14,0.0006919808696082,0.26905231292577403,-0.008255706204617685,0.008255706204617685
2022-10-14,31,0.0848733744010951,3750,0.9525718475372758,3945.174096903203,0.9505283944106784,Put,SPXW,SPXW221014P03750000,48.2,0.2732,0.0367053136294934,0.996889543697636,0.2726773827982136,48.20000000000027,2.700062395888381e-13,0.0005226172017863,0.2629250367998355,-0.009752345998378098,0.009752345998378098
2022-10-14,31,0.0848733744010951,3785,0.9614625181142904,3945.174096903203,0.9593999927585116,Put,SPXW,SPXW221014P03785000,56.45,0.268,0.0367053136294934,0.996889543697636,0.2674704535068548,56.4500000000005,4.973799150320701e-13,0.0005295464931452,0.2559553558578643,-0.011515097648990502,0.011515097648990502
2022-10-14,31,0.0848733744010951,3815,0.9690830928945886,3945.174096903203,0.9670042199137968,Put,SPXW,SPXW221014P03815000,64.4,0.2632,0.0367053136294934,0.996889543697636,0.262830884034252,64.39999999999986,1.4210854715202006e-13,0.000369115965748,0.2501835930515288,-0.012647290982723158,0.012647290982723158
2022-10-14,31,0.0848733744010951,3845,0.9767036676748868,3945.174096903203,0.9746084470690825,Put,SPXW,SPXW221014P03845000,73.3,0.2585,0.0367053136294934,0.996889543697636,0.2581860429800722,73.29999999999927,7.247535904753022e-13,0.0003139570199277,0.24465305875428414,-0.013532984225788053,0.013532984225788053
2022-10-14,31,0.0848733744010951,3875,0.984324242455185,3945.174096903203,0.9822126742243678,Put,SPXW,SPXW221014P03875000,83.2,0.2537,0.0367053136294934,0.996889543697636,0.2534729056094632,83.19999999991478,8.522249572706642e-11,0.0002270943905367,0.23942502963572973,-0.014047875973733442,0.014047875973733442
2022-10-14,31,0.0848733744010951,3905,0.9919448172354832,3945.174096903203,0.9898169013796532,Put,SPXW,SPXW221014P03905000,94.15,0.2487,0.0367053136294934,0.996889543697636,0.2486377827038794,94.14999999999986,1.4210854715202006e-13,6.221729612054805e-05,0.234570189502584,-0.014067593201295414,0.014067593201295414
2022-10-14,31,0.0848733744010951,3935,0.9995653920157814,3945.174096903203,0.9974211285349386,Put,SPXW,SPXW221014P03935000,106.15,0.2435,0.0367053136294934,0.996889543697636,0.2435245111214111,106.15000000000008,8.526512829121202e-14,2.4511121411135983e-05,0.23016661314050177,-0.013357897980909333,0.013357897980909333
2022-10-14,31,0.0848733744010951,3965,1.0071859667960796,3945.174096903203,1.005025355690224,Call,SPXW,SPXW221014C03965000,98.45,0.2381,0.0367053136294934,0.996889543697636,0.2358252235084909,98.45000000000005,4.263256414560601e-14,0.002274776491509,0.22629443260484042,-0.009530790903650471,0.009530790903650471
2022-10-14,31,0.0848733744010951,4000,1.0160766373730945,3945.174096903203,1.0138969540380571,Call,SPXW,SPXW221014C04000000,80.65,0.2319,0.0367053136294934,0.996889543697636,0.2297738385778432,80.65000000000464,4.632738637155853e-12,0.0021261614221567,0.222546223439009,-0.007227615138834187,0.007227615138834187
2022-10-14,31,0.0848733744010951,4030,1.0236972121533925,3945.174096903203,1.0215011811933423,Call,SPXW,SPXW221014C04030000,67.0,0.2268,0.0367053136294934,0.996889543697636,0.2248248673824908,66.99999999999977,2.273736754432321e-13,0.0019751326175091,0.22005703039010693,-0.004767836992383867,0.004767836992383867
2022-10-14,31,0.0848733744010951,4060,1.0313177869336907,3945.174096903203,1.029105408348628,Call,SPXW,SPXW221014C04060000,54.9,0.2221,0.0367053136294934,0.996889543697636,0.2201876357441329,54.89999999999986,1.3500311979441906e-13,0.001912364255867,0.21826760609315266,-0.0019200296509802317,0.0019200296509802317
2022-10-14,31,0.0848733744010951,4095,1.0402084575107051,3945.174096903203,1.0379770066964609,Call,SPXW,SPXW221014C04095000,42.75,0.2171,0.0367053136294934,0.996889543697636,0.2152283714884329,42.75000000000023,2.273736754432321e-13,0.001871628511567,0.21706201189600538,0.0018336404075724733,0.0018336404075724733
2022-10-14,31,0.0848733744010951,4125,1.047829032291003,3945.174096903203,1.0455812338517465,Call,SPXW,SPXW221014C04125000,34.05,0.2134,0.0367053136294934,0.996889543697636,0.2116011265484925,34.05000000000007,7.105427357601003e-14,0.0017988734515074,0.2167482296528839,0.005147103104391398,0.005147103104391398
2022-10-14,31,0.0848733744010951,4175,1.060529990258167,3945.174096903203,1.058254945777222,Call,SPXW,SPXW221014C04175000,22.700000000000003,0.2084,0.0367053136294934,0.996889543697636,0.2066739334939876,22.69999999999993,7.105427357601003e-14,0.0017260665060123,0.21753409848993044,0.010860164995942834,0.010860164995942834
2022-10-14,31,0.0848733744010951,4225,1.0732309482253308,3945.174096903203,1.0709286577026975,Call,SPXW,SPXW221014C04225000,14.8,0.2052,0.0367053136294934,0.996889543697636,0.2034806260659349,14.800000000037244,3.724309749486565e-11,0.001719373934065,0.21965881318389688,0.016178187117961984,0.016178187117961984
2022-10-14,31,0.0848733744010951,4275,1.0859319061924944,3945.174096903203,1.0836023696281734,Call,SPXW,SPXW221014C04275000,9.45,0.2032,0.0367053136294934,0.996889543697636,0.2014755577919635,9.4499999999976,2.398081733190338e-12,0.0017244422080364,0.2227829539626015,0.02130739617063801,0.02130739617063801
2022-10-14,31,0.0848733744010951,4350,1.10498334314324,3945.174096903203,1.1026129375163871,Call,SPXW,SPXW221014C04350000,4.8,0.203,0.0367053136294934,0.996889543697636,0.2012014703484227,4.800000000001461,1.461053500406706e-12,0.0017985296515772,0.22873453149448658,0.02753306114606388,0.02753306114606388
