Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH,Residual_IV,Abs_error_IV
2022-09-16,3,0.0082135523613963,3835,0.974163476081454,3937.522946229548,0.9739625780904412,Put,SPXW,SPXW220916P03835000,10.0,0.329,0.0365135381688637,0.9997001391096164,0.3078009328738318,9.999999999999773,2.273736754432321e-13,0.0211990671261681,0.30241608568667694,-0.005384847187154873,0.005384847187154873
2022-09-16,3,0.0082135523613963,3860,0.980513955065036,3937.522946229548,0.9803117474391404,Put,SPXW,SPXW220916P03860000,14.15,0.3191,0.0365135381688637,0.9997001391096164,0.2981280672935799,14.149999999999864,1.3677947663381929e-13,0.02097193270642,0.2922810907216833,-0.005846976571896589,0.005846976571896589
2022-09-16,3,0.0082135523613963,3875,0.984324242455185,3937.522946229548,0.9841212490483596,Put,SPXW,SPXW220916P03875000,17.450000000000003,0.3143,0.0365135381688637,0.9997001391096164,0.2933342487871991,17.450000000000273,2.700062395888381e-13,0.0209657512128008,0.28608912502411876,-0.007245123763080341,0.007245123763080341
2022-09-16,3,0.0082135523613963,3900,0.9906747214387668,3937.522946229548,0.9904704183970588,Put,SPXW,SPXW220916P03900000,24.450000000000003,0.3069,0.0365135381688637,0.9997001391096164,0.285729639051167,24.450000000041427,4.142464149481384e-11,0.021170360948833,0.275609243539946,-0.010120395511221014,0.010120395511221014
2022-09-16,3,0.0082135523613963,3915,0.994485008828916,3937.522946229548,0.9942799200062784,Put,SPXW,SPXW220916P03915000,29.65,0.3026,0.0365135381688637,0.9997001391096164,0.2811737988280595,29.649999999999864,1.3500311979441906e-13,0.0214262011719404,0.2692493837369267,-0.01192441509113279,0.01192441509113279
2022-09-16,3,0.0082135523613963,3940,1.000835487812498,3937.522946229548,1.0006290893549774,Call,SPXW,SPXW220916C03940000,39.35,0.2948,0.0365135381688637,0.9997001391096164,0.2850215486531151,39.34999999999991,9.237055564881302e-14,0.0097784513468848,0.2586118615973348,-0.026409687055780284,0.026409687055780284
2022-09-16,3,0.0082135523613963,3955,1.004645775202647,3937.522946229548,1.0044385909641969,Call,SPXW,SPXW220916C03955000,31.85,0.2906,0.0365135381688637,0.9997001391096164,0.2802993858608832,31.85000000000082,8.171241461241152e-13,0.0103006141391167,0.25227349893302087,-0.028025886927862342,0.028025886927862342
2022-09-16,3,0.0082135523613963,3980,1.0109962541862287,3937.522946229548,1.010787760312896,Call,SPXW,SPXW220916C03980000,21.6,0.2851,0.0365135381688637,0.9997001391096164,0.2741769129123898,21.59999999999991,9.237055564881302e-14,0.0109230870876101,0.24198118298362428,-0.03219572992876554,0.03219572992876554
2022-09-16,3,0.0082135523613963,3995,1.0148065415763778,3937.522946229548,1.0145972619221153,Call,SPXW,SPXW220916C03995000,16.75,0.2827,0.0365135381688637,0.9997001391096164,0.271478875570012,16.749999999999545,4.547473508864641e-13,0.0112211244299879,0.23610717836203848,-0.03537169720797351,0.03537169720797351
2022-09-16,3,0.0082135523613963,4020,1.0211570205599596,3937.522946229548,1.0209464312708143,Call,SPXW,SPXW220916C04020000,10.55,0.2796,0.0365135381688637,0.9997001391096164,0.2679331902470094,10.549999999999956,4.618527782440651e-14,0.0116668097529905,0.22715059671116614,-0.040782593535843265,0.040782593535843265
2022-09-16,3,0.0082135523613963,4045,1.0275074995435416,3937.522946229548,1.0272956006195135,Call,SPXW,SPXW220916C04045000,6.35,0.2778,0.0365135381688637,0.9997001391096164,0.2656151038850872,6.349999999999454,5.453415496958769e-13,0.0121848961149127,0.21964855307128195,-0.04596655081380524,0.04596655081380524
2022-09-16,3,0.0082135523613963,4080,1.036398170120556,3937.522946229548,1.0361844377076923,Call,SPXW,SPXW220916C04080000,3.05,0.2799,0.0365135381688637,0.9997001391096164,0.267025342857053,3.0499999999999545,4.5297099404706393e-14,0.0128746571429469,0.2121495451670398,-0.05487579769001319,0.05487579769001319
2022-09-20,7,0.0191649555099247,3720,0.9449512727569775,3938.608044430406,0.9444961158956804,Put,SPXW,SPXW220920P03720000,5.25,0.297,0.036541941945302,0.9992999204784726,0.2885811413740663,5.250000000016257,1.6257217794191092e-11,0.0084188586259336,0.3261745301154895,0.037593388741423206,0.037593388741423206
2022-09-20,7,0.0191649555099247,3735,0.9487615601471266,3938.608044430406,0.9483045679759048,Put,SPXW,SPXW220920P03735000,6.05,0.2909,0.036541941945302,0.9992999204784726,0.2826880809300119,6.050000000000864,8.64197602368222e-13,0.008211919069988,0.32164439174149934,0.03895631081148743,0.03895631081148743
2022-09-20,7,0.0191649555099247,3750,0.9525718475372758,3938.608044430406,0.9521130200561294,Put,SPXW,SPXW220920P03750000,7.05,0.2857,0.036541941945302,0.9992999204784726,0.2775420915714505,7.049999999999898,1.021405182655144e-13,0.0081579084285494,0.31706502410626347,0.03952293253481298,0.03952293253481298
2022-09-20,7,0.0191649555099247,3770,0.9576522307241412,3938.608044430406,0.9571909561630956,Put,SPXW,SPXW220920P03770000,8.7,0.2792,0.036541941945302,0.9992999204784726,0.2711702360005962,8.700000000006753,6.753708703399752e-12,0.0080297639994037,0.3108811237917205,0.039710887791124305,0.039710887791124305
2022-09-20,7,0.0191649555099247,3785,0.9614625181142904,3938.608044430406,0.96099940824332,Put,SPXW,SPXW220920P03785000,10.15,0.2741,0.036541941945302,0.9992999204784726,0.2661334821277072,10.150000000002253,2.2506441155201173e-12,0.0079665178722927,0.3061838965056825,0.040050414377975296,0.040050414377975296
2022-09-20,7,0.0191649555099247,3800,0.9652728055044396,3938.608044430406,0.9648078603235444,Put,SPXW,SPXW220920P03800000,12.0,0.2702,0.036541941945302,0.9992999204784726,0.2623320082759094,12.000000000000796,7.958078640513122e-13,0.0078679917240905,0.3014356943999273,0.03910368612401788,0.03910368612401788
2022-09-20,7,0.0191649555099247,3815,0.9690830928945886,3938.608044430406,0.968616312403769,Put,SPXW,SPXW220920P03815000,14.1,0.2663,0.036541941945302,0.9992999204784726,0.2581474271893216,14.099999999993088,6.911804462106375e-12,0.0081525728106783,0.29663697277080825,0.03848954558148665,0.03848954558148665
2022-09-20,7,0.0191649555099247,3830,0.9728933802847376,3938.608044430406,0.9724247644839936,Put,SPXW,SPXW220920P03830000,16.700000000000003,0.2628,0.036541941945302,0.9992999204784726,0.2550078041403761,16.700000000000045,4.263256414560601e-14,0.0077921958596238,0.291788881374638,0.03678107723426188,0.03678107723426188
2022-09-20,7,0.0191649555099247,3850,0.9779737634716033,3938.608044430406,0.9775027005909596,Put,SPXW,SPXW220920P03850000,20.75,0.2583,0.036541941945302,0.9992999204784726,0.250487923848484,20.749999999997044,2.9558577807620168e-12,0.0078120761515159,0.28525172098378665,0.03476379713530264,0.03476379713530264
2022-09-20,7,0.0191649555099247,3865,0.9817840508617522,3938.608044430406,0.981311152671184,Put,SPXW,SPXW220920P03865000,24.35,0.2549,0.036541941945302,0.9992999204784726,0.2472549851477253,24.35000000000832,8.320455435750773e-12,0.0076450148522747,0.2802987138485098,0.03304372870078451,0.03304372870078451
2022-09-20,7,0.0191649555099247,3880,0.9855943382519012,3938.608044430406,0.9851196047514086,Put,SPXW,SPXW220920P03880000,28.4,0.2522,0.036541941945302,0.9992999204784726,0.2436987900222605,28.39999999999964,3.623767952376511e-13,0.0085012099777394,0.2753087749717366,0.031609984949476116,0.031609984949476116
2022-09-20,7,0.0191649555099247,3895,0.9894046256420505,3938.608044430406,0.9889280568316332,Put,SPXW,SPXW220920P03895000,33.150000000000006,0.2489,0.036541941945302,0.9992999204784726,0.2408577964298952,33.14999999999873,1.2789769243681805e-12,0.0080422035701048,0.27028972828717285,0.02943193185727766,0.02943193185727766
2022-09-20,7,0.0191649555099247,3910,0.9932149130321996,3938.608044430406,0.9927365089118576,Put,SPXW,SPXW220920P03910000,38.5,0.2461,0.036541941945302,0.9992999204784726,0.2379687251350418,38.49999999995043,4.956746124662459e-11,0.0081312748649581,0.26525221685068945,0.027283491715647645,0.027283491715647645
2022-09-20,7,0.0191649555099247,3930,0.998295296219065,3938.608044430406,0.9978144450188235,Put,SPXW,SPXW220920P03930000,46.4,0.2418,0.036541941945302,0.9992999204784726,0.2329753593228473,46.39999999999986,1.3500311979441906e-13,0.0088246406771526,0.25853195316501987,0.02555659384217257,0.02555659384217257
2022-09-20,7,0.0191649555099247,3945,1.002105583609214,3938.608044430406,1.0016228970990482,Call,SPXW,SPXW220920C03945000,47.95,0.237,0.036541941945302,0.9992999204784726,0.2348101571561134,47.94999999998322,1.6783019418653566e-11,0.0021898428438865,0.25351421498512683,0.018704057829013437,0.018704057829013437
2022-09-20,7,0.0191649555099247,3960,1.0059158709993632,3938.608044430406,1.0054313491792726,Call,SPXW,SPXW220920C03960000,40.5,0.2339,0.036541941945302,0.9992999204784726,0.2315632938797517,40.500000000000455,4.547473508864641e-13,0.0023367061202483,0.2485437006538749,0.016980406774123213,0.016980406774123213
2022-09-20,7,0.0191649555099247,3975,1.0097261583895123,3938.608044430406,1.0092398012594972,Call,SPXW,SPXW220920C03975000,33.8,0.231,0.036541941945302,0.9992999204784726,0.2284633377917626,33.799999999999955,4.263256414560601e-14,0.0025366622082373,0.243652125592987,0.015188787801224402,0.015188787801224402
2022-09-20,7,0.0191649555099247,3995,1.0148065415763778,3938.608044430406,1.0143177373664631,Call,SPXW,SPXW220920C03995000,26.15,0.2279,0.036541941945302,0.9992999204784726,0.22513742034107,26.149999999999864,1.3500311979441906e-13,0.0027625796589299,0.23731959175497783,0.012182171413907816,0.012182171413907816
2022-09-20,7,0.0191649555099247,4010,1.018616828966527,3938.608044430406,1.0181261894466878,Call,SPXW,SPXW220920C04010000,21.25,0.2257,0.036541941945302,0.9992999204784726,0.2227626561558175,21.25,0.0,0.0029373438441824,0.23277079543487042,0.010008139279052919,0.010008139279052919
2022-09-20,7,0.0191649555099247,4025,1.022427116356676,3938.608044430406,1.0219346415269122,Call,SPXW,SPXW220920C04025000,17.1,0.224,0.036541941945302,0.9992999204784726,0.2208691313101342,17.09999999999991,9.237055564881302e-14,0.0031308686898657,0.22844922490539263,0.007580093595258436,0.007580093595258436
2022-09-20,7,0.0191649555099247,4040,1.0262374037468251,3938.608044430406,1.0257430936071368,Call,SPXW,SPXW220920C04040000,13.6,0.2224,0.036541941945302,0.9992999204784726,0.2191954328067123,13.599999999999568,4.316547119742609e-13,0.0032045671932876,0.22440597084224154,0.005210538035529233,0.005210538035529233
2022-09-20,7,0.0191649555099247,4055,1.0300476911369745,3938.608044430406,1.0295515456873612,Call,SPXW,SPXW220920C04055000,10.7,0.2211,0.036541941945302,0.9992999204784726,0.2177981643428942,10.699999999999818,1.8118839761882557e-13,0.0033018356571057,0.2206890221710943,0.0028908578282000885,0.0028908578282000885
2022-09-20,7,0.0191649555099247,4075,1.0351280743238398,3938.608044430406,1.0346294817943271,Call,SPXW,SPXW220920C04075000,7.7,0.2203,0.036541941945302,0.9992999204784726,0.2167925052556561,7.700000000000728,7.274181257344027e-13,0.0035074947443438,0.2163087695894472,-0.0004837356662089065,0.0004837356662089065
2022-09-20,7,0.0191649555099247,4090,1.038938361713989,3938.608044430406,1.0384379338745515,Call,SPXW,SPXW220920C04090000,5.95,0.2199,0.036541941945302,0.9992999204784726,0.216258688836592,5.9500000000003865,3.8635761256955453e-13,0.0036413111634079,0.21348945304799513,-0.0027692357885968633,0.0027692357885968633
2022-09-20,7,0.0191649555099247,4110,1.0440187449008542,3938.608044430406,1.043515869981518,Call,SPXW,SPXW220920C04110000,4.2,0.2201,0.036541941945302,0.9992999204784726,0.2163011700585539,4.199999999993793,6.207478975284175e-12,0.003798829941446,0.21036941659754896,-0.0059317534610049405,0.0059317534610049405
2022-09-28,15,0.0410677618069815,3450,0.8763660997342937,3940.786328360648,0.8754597972418329,Put,SPXW,SPXW220928P03450000,4.2,0.3748,0.0365977324873474,0.9984981419587812,0.3699108902010517,4.200000000018264,1.8263612844293675e-11,0.0048891097989482,0.37276273715998104,0.002851846958929316,0.002851846958929316
2022-09-28,15,0.0410677618069815,3625,0.9208194526193666,3940.786328360648,0.919867178261346,Put,SPXW,SPXW220928P03625000,10.65,0.318,0.0365977324873474,0.9984981419587812,0.3140831368014382,10.649999999999864,1.3677947663381929e-13,0.0039168631985617,0.33238416934718845,0.018301032545750273,0.018301032545750273
2022-09-28,15,0.0410677618069815,3690,0.9373306979766792,3940.786328360648,0.9363613483543082,Put,SPXW,SPXW220928P03690000,15.85,0.3,0.0365977324873474,0.9984981419587812,0.2963733697476687,15.850000000000476,4.778399897986674e-13,0.0036266302523312,0.3165204629857053,0.020147093238036595,0.020147093238036595
2022-09-28,15,0.0410677618069815,3725,0.946221368553694,3940.786328360648,0.9452428245582108,Put,SPXW,SPXW220928P03725000,19.9,0.2917,0.0365977324873474,0.9984981419587812,0.2881271218379863,19.900000000000205,2.0605739337042905e-13,0.0035728781620136,0.3077593483689663,0.019632226530980013,0.019632226530980013
2022-09-28,15,0.0410677618069815,3755,0.9538419433339922,3940.786328360648,0.9528555184472705,Put,SPXW,SPXW220928P03755000,24.200000000000003,0.2848,0.0365977324873474,0.9984981419587812,0.2813114937991278,24.20000000000016,1.5631940186722204e-13,0.0034885062008721,0.30012571292728124,0.018814219128153453,0.018814219128153453
2022-09-28,15,0.0410677618069815,3775,0.9589223265208576,3940.786328360648,0.9579306477066432,Put,SPXW,SPXW220928P03775000,27.65,0.2807,0.0365977324873474,0.9984981419587812,0.277254460469703,27.65000000000009,9.237055564881302e-14,0.0034455395302969,0.294973671196723,0.01771921072702004,0.01771921072702004
2022-09-28,15,0.0410677618069815,3795,0.9640027097077232,3940.786328360648,0.9630057769660162,Put,SPXW,SPXW220928P03795000,31.55,0.2766,0.0365977324873474,0.9984981419587812,0.2732381351381523,31.54999999996346,3.6539660186463146e-11,0.0033618648618476,0.28977308968125937,0.01653495454310705,0.01653495454310705
2022-09-28,15,0.0410677618069815,3820,0.9703531886913048,3940.786328360648,0.9693496885402324,Put,SPXW,SPXW220928P03820000,37.150000000000006,0.2717,0.0365977324873474,0.9984981419587812,0.2683567056541244,37.15000000005784,5.783817869087216e-11,0.0033432943458756,0.2832088167487979,0.014852111094673492,0.014852111094673492
2022-09-28,15,0.0410677618069815,3840,0.9754335718781704,3940.786328360648,0.9744248177996052,Put,SPXW,SPXW220928P03840000,42.3,0.268,0.0365977324873474,0.9984981419587812,0.2646657519458096,42.30000000000018,1.8474111129762605e-13,0.0033342480541903,0.2779123138768933,0.0132465619310837,0.0132465619310837
2022-09-28,15,0.0410677618069815,3860,0.980513955065036,3940.786328360648,0.9794999470589782,Put,SPXW,SPXW220928P03860000,47.95,0.264,0.0365977324873474,0.9984981419587812,0.2606372018073914,47.95000000000027,2.700062395888381e-13,0.0033627981926085,0.27258304183503473,0.011945840027643317,0.011945840027643317
2022-09-28,15,0.0410677618069815,3880,0.9855943382519012,3940.786328360648,0.9845750763183512,Put,SPXW,SPXW220928P03880000,54.2,0.2598,0.0365977324873474,0.9984981419587812,0.2564851503369281,54.19999999999982,1.8474111129762605e-13,0.0033148496630718,0.2672305036318612,0.010745353294933091,0.010745353294933091
2022-09-28,15,0.0410677618069815,3900,0.9906747214387668,3940.786328360648,0.989650205577724,Put,SPXW,SPXW220928P03900000,61.2,0.2559,0.0365977324873474,0.9984981419587812,0.2525523672487706,61.20000000001141,1.1411316336307207e-11,0.0033476327512293,0.2618677166996456,0.009315349450874977,0.009315349450874977
2022-09-28,15,0.0410677618069815,3920,0.9957551046256324,3940.786328360648,0.9947253348370972,Put,SPXW,SPXW220928P03920000,68.8,0.2515,0.0365977324873474,0.9984981419587812,0.2482062886567888,68.79999999999973,2.700062395888381e-13,0.0032937113432111,0.2565120952863528,0.008305806629564039,0.008305806629564039
2022-09-28,15,0.0410677618069815,3940,1.000835487812498,3940.786328360648,0.99980046409647,Put,SPXW,SPXW220928P03940000,77.3,0.2476,0.0365977324873474,0.9984981419587812,0.2442715678392589,77.29999999999995,4.263256414560601e-14,0.003328432160741,0.25118624898973374,0.006914681150474833,0.006914681150474833
2022-09-28,15,0.0410677618069815,3960,1.0059158709993632,3940.786328360648,1.0048755933558429,Call,SPXW,SPXW220928C03960000,67.6,0.2425,0.0365977324873474,0.9984981419587812,0.2408915464102022,67.60000000000014,1.4210854715202006e-13,0.0016084535897977,0.2459187632272353,0.005027216817033109,0.005027216817033109
2022-09-28,15,0.0410677618069815,3980,1.0109962541862287,3940.786328360648,1.009950722615216,Call,SPXW,SPXW220928C03980000,57.7,0.2383,0.0365977324873474,0.9984981419587812,0.2367160057486886,57.70000000001551,1.5504042494285386e-11,0.0015839942513113,0.24074499275122668,0.0040289870025380925,0.0040289870025380925
2022-09-28,15,0.0410677618069815,4000,1.0160766373730945,3940.786328360648,1.015025851874589,Call,SPXW,SPXW220928C04000000,48.8,0.2346,0.0365977324873474,0.9984981419587812,0.2329905308292033,48.79999999999973,2.700062395888381e-13,0.0016094691707966,0.23570762840405365,0.0027170975748503634,0.0027170975748503634
2022-09-28,15,0.0410677618069815,4020,1.0211570205599596,3940.786328360648,1.020100981133962,Call,SPXW,SPXW220928C04020000,40.75,0.2309,0.0365977324873474,0.9984981419587812,0.2292049004970297,40.75,0.0,0.0016950995029702,0.23085648765611055,0.0016515871590808417,0.0016515871590808417
2022-09-28,15,0.0410677618069815,4045,1.0275074995435416,3940.786328360648,1.026444892708178,Call,SPXW,SPXW220928C04045000,32.05,0.2267,0.0365977324873474,0.9984981419587812,0.2249890928679078,32.050000000062255,6.225775450729998e-11,0.0017109071320921,0.2251390332451409,0.00014994037723309317,0.00014994037723309317
2022-09-28,15,0.0410677618069815,4065,1.032587882730407,3940.786328360648,1.0315200219675509,Call,SPXW,SPXW220928C04065000,26.200000000000003,0.224,0.0365977324873474,0.9984981419587812,0.2222693977642752,26.20000000004188,4.187938884570031e-11,0.0017306022357247,0.22091223703811122,-0.0013571607261639862,0.0013571607261639862
2022-09-28,15,0.0410677618069815,4085,1.0376682659172725,3940.786328360648,1.0365951512269238,Call,SPXW,SPXW220928C04085000,21.200000000000003,0.2216,0.0365977324873474,0.9984981419587812,0.2198503402977818,21.200000000002436,2.4300561562995426e-12,0.0017496597022181,0.21705245981577356,-0.0027978804820082415,0.0027978804820082415
2022-09-28,15,0.0410677618069815,4110,1.0440187449008542,3940.786328360648,1.04293906280114,Call,SPXW,SPXW220928C04110000,16.049999999999997,0.2191,0.0365977324873474,0.9984981419587812,0.2172690102669685,16.050000000000068,7.105427357601003e-14,0.0018309897330315,0.2128103124703259,-0.004458697796642597,0.004458697796642597
2022-09-28,15,0.0410677618069815,4130,1.0490991280877198,3940.786328360648,1.048014192060513,Call,SPXW,SPXW220928C04130000,12.75,0.2176,0.0365977324873474,0.9984981419587812,0.2157376288740982,12.75000000003945,3.9449332689400756e-11,0.0018623711259017,0.20991740732502312,-0.0058202215490750775,0.0058202215490750775
2022-09-28,15,0.0410677618069815,4175,1.060529990258167,3940.786328360648,1.059433232894102,Call,SPXW,SPXW220928C04175000,7.55,0.2166,0.0365977324873474,0.9984981419587812,0.2145307662277208,7.550000000000011,1.1546319456101628e-14,0.0020692337722791,0.20506366863195022,-0.00946709759577058,0.00946709759577058
2022-09-28,15,0.0410677618069815,4225,1.0732309482253308,3940.786328360648,1.0721210560425345,Call,SPXW,SPXW220928C04225000,4.1,0.2167,0.0365977324873474,0.9984981419587812,0.2145466228489188,4.099999999999966,3.3750779948604765e-14,0.0021533771510811,0.20211915827484628,-0.012427464574072511,0.012427464574072511
2022-10-14,31,0.0848733744010951,3100,0.787459393964148,3945.174096903203,0.7857701393794942,Put,SPXW,SPXW221014P03100000,4.2,0.4273,0.0367053136294934,0.996889543697636,0.4248169147733665,4.200000000004152,4.1522341120980855e-12,0.0024830852266334,0.41071565914064506,-0.014101255632721466,0.014101255632721466
2022-10-14,31,0.0848733744010951,3375,0.8573146627835482,3945.174096903203,0.8554755549696106,Put,SPXW,SPXW221014P03375000,9.75,0.3488,0.0367053136294934,0.996889543697636,0.3471606342854053,9.74999999995842,4.1580960896681056e-11,0.0016393657145946,0.36097988966932804,0.013819255383922757,0.013819255383922757
2022-10-14,31,0.0848733744010951,3470,0.8814464829211592,3945.174096903203,0.8795556076280144,Put,SPXW,SPXW221014P03470000,13.95,0.3254,0.0367053136294934,0.996889543697636,0.3240987841033858,13.950000000000102,1.0302869668521453e-13,0.0013012158966142,0.3430205506996418,0.01892176659625605,0.01892176659625605
2022-10-14,31,0.0848733744010951,3520,0.8941474408883229,3945.174096903203,0.8922293195534902,Put,SPXW,SPXW221014P03520000,17.15,0.3144,0.0367053136294934,0.996889543697636,0.3132279716304214,17.149999999990882,9.116263299802084e-12,0.0011720283695786,0.3333663889687029,0.020138417338281533,0.020138417338281533
2022-10-14,31,0.0848733744010951,3575,0.908118494652203,3945.174096903203,0.9061704026715136,Put,SPXW,SPXW221014P03575000,21.75,0.3032,0.0367053136294934,0.996889543697636,0.302150678142355,21.749999999999886,1.1368683772161605e-13,0.001049321857645,0.32257133260130105,0.02042065445894603,0.02042065445894603
2022-10-14,31,0.0848733744010951,3625,0.9208194526193666,3945.174096903203,0.9188441145969892,Put,SPXW,SPXW221014P03625000,27.15,0.2936,0.0367053136294934,0.996889543697636,0.2927035598307211,27.149999999999977,2.131628207280301e-14,0.0008964401692788,0.31259265564433397,0.019889095813612867,0.019889095813612867
2022-10-14,31,0.0848733744010951,3675,0.9335204105865302,3945.174096903203,0.931517826522465,Put,SPXW,SPXW221014P03675000,34.15,0.2851,0.0367053136294934,0.996889543697636,0.2842857629980422,34.14999999999952,4.760636329592671e-13,0.0008142370019577,0.30245118439386387,0.018165421395821668,0.018165421395821668
2022-10-14,31,0.0848733744010951,3720,0.9449512727569775,3945.174096903203,0.9429241672553932,Put,SPXW,SPXW221014P03720000,42.05,0.278,0.0367053136294934,0.996889543697636,0.2773080191303917,42.04999999999996,4.263256414560601e-14,0.0006919808696082,0.2931875431610785,0.015879524030686765,0.015879524030686765
2022-10-14,31,0.0848733744010951,3750,0.9525718475372758,3945.174096903203,0.9505283944106784,Put,SPXW,SPXW221014P03750000,48.2,0.2732,0.0367053136294934,0.996889543697636,0.2726773827982136,48.20000000000027,2.700062395888381e-13,0.0005226172017863,0.28694565116049425,0.014268268362280678,0.014268268362280678
2022-10-14,31,0.0848733744010951,3785,0.9614625181142904,3945.174096903203,0.9593999927585116,Put,SPXW,SPXW221014P03785000,56.45,0.268,0.0367053136294934,0.996889543697636,0.2674704535068548,56.4500000000005,4.973799150320701e-13,0.0005295464931452,0.2796046032001306,0.012134149693275809,0.012134149693275809
2022-10-14,31,0.0848733744010951,3815,0.9690830928945886,3945.174096903203,0.9670042199137968,Put,SPXW,SPXW221014P03815000,64.4,0.2632,0.0367053136294934,0.996889543697636,0.262830884034252,64.39999999999986,1.4210854715202006e-13,0.000369115965748,0.27327101488003025,0.010440130845778273,0.010440130845778273
2022-10-14,31,0.0848733744010951,3845,0.9767036676748868,3945.174096903203,0.9746084470690825,Put,SPXW,SPXW221014P03845000,73.3,0.2585,0.0367053136294934,0.996889543697636,0.2581860429800722,73.29999999999927,7.247535904753022e-13,0.0003139570199277,0.2669126095604166,0.00872656658034443,0.00872656658034443
2022-10-14,31,0.0848733744010951,3875,0.984324242455185,3945.174096903203,0.9822126742243678,Put,SPXW,SPXW221014P03875000,83.2,0.2537,0.0367053136294934,0.996889543697636,0.2534729056094632,83.19999999991478,8.522249572706642e-11,0.0002270943905367,0.2605481697086717,0.0070752640992085,0.0070752640992085
2022-10-14,31,0.0848733744010951,3905,0.9919448172354832,3945.174096903203,0.9898169013796532,Put,SPXW,SPXW221014P03905000,94.15,0.2487,0.0367053136294934,0.996889543697636,0.2486377827038794,94.14999999999986,1.4210854715202006e-13,6.221729612054805e-05,0.25420340510691514,0.005565622403035736,0.005565622403035736
2022-10-14,31,0.0848733744010951,3935,0.9995653920157814,3945.174096903203,0.9974211285349386,Put,SPXW,SPXW221014P03935000,106.15,0.2435,0.0367053136294934,0.996889543697636,0.2435245111214111,106.15000000000008,8.526512829121202e-14,2.4511121411135983e-05,0.24791188709269044,0.004387375971279334,0.004387375971279334
2022-10-14,31,0.0848733744010951,3965,1.0071859667960796,3945.174096903203,1.005025355690224,Call,SPXW,SPXW221014C03965000,98.45,0.2381,0.0367053136294934,0.996889543697636,0.2358252235084909,98.45000000000005,4.263256414560601e-14,0.002274776491509,0.24171675822772565,0.005891534719234759,0.005891534719234759
2022-10-14,31,0.0848733744010951,4000,1.0160766373730945,3945.174096903203,1.0138969540380571,Call,SPXW,SPXW221014C04000000,80.65,0.2319,0.0367053136294934,0.996889543697636,0.2297738385778432,80.65000000000464,4.632738637155853e-12,0.0021261614221567,0.23468506774392212,0.004911229166078918,0.004911229166078918
2022-10-14,31,0.0848733744010951,4030,1.0236972121533925,3945.174096903203,1.0215011811933423,Call,SPXW,SPXW221014C04030000,67.0,0.2268,0.0367053136294934,0.996889543697636,0.2248248673824908,66.99999999999977,2.273736754432321e-13,0.0019751326175091,0.22890523495522433,0.004080367572733529,0.004080367572733529
2022-10-14,31,0.0848733744010951,4060,1.0313177869336907,3945.174096903203,1.029105408348628,Call,SPXW,SPXW221014C04060000,54.9,0.2221,0.0367053136294934,0.996889543697636,0.2201876357441329,54.89999999999986,1.3500311979441906e-13,0.001912364255867,0.2234397209012765,0.0032520851571436193,0.0032520851571436193
2022-10-14,31,0.0848733744010951,4095,1.0402084575107051,3945.174096903203,1.0379770066964609,Call,SPXW,SPXW221014C04095000,42.75,0.2171,0.0367053136294934,0.996889543697636,0.2152283714884329,42.75000000000023,2.273736754432321e-13,0.001871628511567,0.21757725420906993,0.002348882720637019,0.002348882720637019
2022-10-14,31,0.0848733744010951,4125,1.047829032291003,3945.174096903203,1.0455812338517465,Call,SPXW,SPXW221014C04125000,34.05,0.2134,0.0367053136294934,0.996889543697636,0.2116011265484925,34.05000000000007,7.105427357601003e-14,0.0017988734515074,0.21308798004565133,0.0014868534971588243,0.0014868534971588243
2022-10-14,31,0.0848733744010951,4175,1.060529990258167,3945.174096903203,1.058254945777222,Call,SPXW,SPXW221014C04175000,22.700000000000003,0.2084,0.0367053136294934,0.996889543697636,0.2066739334939876,22.69999999999993,7.105427357601003e-14,0.0017260665060123,0.20688660499056685,0.00021267149657924755,0.00021267149657924755
2022-10-14,31,0.0848733744010951,4225,1.0732309482253308,3945.174096903203,1.0709286577026975,Call,SPXW,SPXW221014C04225000,14.8,0.2052,0.0367053136294934,0.996889543697636,0.2034806260659349,14.800000000037244,3.724309749486565e-11,0.001719373934065,0.20239990646473385,-0.0010807196012010412,0.0010807196012010412
2022-10-14,31,0.0848733744010951,4275,1.0859319061924944,3945.174096903203,1.0836023696281734,Call,SPXW,SPXW221014C04275000,9.45,0.2032,0.0367053136294934,0.996889543697636,0.2014755577919635,9.4499999999976,2.398081733190338e-12,0.0017244422080364,0.19955533062120193,-0.0019202271707615681,0.0019202271707615681
2022-10-14,31,0.0848733744010951,4350,1.10498334314324,3945.174096903203,1.1026129375163871,Call,SPXW,SPXW221014C04350000,4.8,0.203,0.0367053136294934,0.996889543697636,0.2012014703484227,4.800000000001461,1.461053500406706e-12,0.0017985296515772,0.1978152686345805,-0.003386201713842213,0.003386201713842213
2022-11-18,66,0.1799566506958704,2775,0.7049031671775841,3954.830544063122,0.7016735531603877,Put,SPX,SPX221118P02775000,7.05,0.4434,0.036921115062271,0.9933778236875802,0.442692953440788,7.050000000000111,1.1102230246251565e-13,0.0007070465592119,0.42257638591546975,-0.020116567525318263,0.020116567525318263
