Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH__base_80_128_L10,Residual__base_80_128_L10,IV_RH__fine_160_256_L10,Residual__fine_160_256_L10,IV_RH__veryfine_320_512_L10,Residual__veryfine_320_512_L10,IV_RH__fine_160_256_L8,Residual__fine_160_256_L8,IV_RH__fine_160_256_L12,Residual__fine_160_256_L12,Delta_IV__160_256_vs_80_128,Delta_IV__320_512_vs_160_256,Delta_IV__L8_vs_L10_fine,Delta_IV__L12_vs_L10_fine
2023-03-17,185,0.5057608943645905,3975,1.0097261583895123,3989.004760588347,0.9964891592191828,Put,SPX,SPX230317P03975000,259.35,0.2407,0.0374946546351107,0.9812153426887404,0.2403978113746588,259.3500000000004,3.410605131648481e-13,0.0003021886253411,0.2359022671014561,-0.004495544273202701,0.2361237464720306,-0.0042740649026281885,0.23622393501342526,-0.004173876361233536,0.23612375668420033,-0.0042740546904584675,0.2361241263604262,-0.004273685014232587,0.00022147937057451217,0.00010018854139465239,1.0212169720968944e-08,3.798883956018795e-07
2023-03-17,185,0.5057608943645905,4050,1.0287775953402578,3989.004760588347,1.0152908414686015,Call,SPX,SPX230317C04050000,231.4,0.2336,0.0374946546351107,0.9812153426887404,0.2328319350650551,231.4000000000001,8.526512829121202e-14,0.0007680649349449,0.22875936019823745,-0.004072574866817641,0.22898685744108382,-0.003845077623971266,0.2290864864113051,-0.003745448653749983,0.22898687322256125,-0.0038450618424938354,0.2289872744827412,-0.0038446605823138913,0.00022749724284637507,9.96289702212827e-05,1.578147743042102e-08,4.1704165737455057e-07
2023-03-17,185,0.5057608943645905,4150,1.054179511274585,3989.004760588347,1.0403597511344929,Call,SPX,SPX230317C04150000,182.15,0.2246,0.0374946546351107,0.9812153426887404,0.2238851963225172,182.14999999998625,1.3784529073745944e-11,0.0007148036774828,0.2197972440295189,-0.004087952292998298,0.22003339955039097,-0.0038517967721262147,0.2201323769363802,-0.003752819386137002,0.22003340846961614,-0.0038517878529010507,0.22003385986868967,-0.003851336453827514,0.00023615552087208336,9.897738598921291e-05,8.919225163994682e-09,4.603182987006349e-07
2023-03-17,185,0.5057608943645905,4225,1.0732309482253308,3989.004760588347,1.0591614333839114,Call,SPX,SPX230317C04225000,149.55,0.2182,0.0374946546351107,0.9812153426887404,0.2174878658706875,149.55000000000655,6.536993168992922e-12,0.0007121341293125,0.21363104068022995,-0.003856825190457547,0.21386598456196362,-0.0036218813087238733,0.21396439437919754,-0.00352347149148996,0.21386599547613483,-0.0036218703945526676,0.21386639280493489,-0.0036214730657526117,0.00023494388173367353,9.840981723391318e-05,1.0914171205689271e-08,4.0824297126151876e-07
2023-03-17,185,0.5057608943645905,4325,1.098632864159658,3989.004760588347,1.0842303430498028,Call,SPX,SPX230317C04325000,111.3,0.2091,0.0374946546351107,0.9812153426887404,0.2086746960459933,111.3000000000004,4.121147867408581e-13,0.0004253039540066,0.2063449090035006,-0.0023297870424927036,0.20656801306342523,-0.002106682982568081,0.20666524197450126,-0.002009454071492056,0.20656803088376166,-0.0021066651622316523,0.20656845734842091,-0.002106238697572399,0.00022310405992462257,9.722891107602494e-05,1.782033642871994e-08,4.442849956820538e-07
2023-03-17,185,0.5057608943645905,4400,1.1176843011104036,3989.004760588347,1.1030320252992214,Call,SPX,SPX230317C04400000,87.2,0.2028,0.0374946546351107,0.9812153426887404,0.2024760627284897,87.2000000000362,3.6195046959619503e-11,0.0003239372715102,0.20169123812563758,-0.0007848246028521189,0.2019066585849059,-0.0005694041435838071,0.20200247035765245,-0.0004735923708372447,0.20190666884140623,-0.0005693938870834636,0.2019072138614293,-0.0005688488670604064,0.00021542045926831177,9.581177274656238e-05,1.0256500343475139e-08,5.552765234007051e-07
2023-03-17,185,0.5057608943645905,4500,1.143086217044731,3989.004760588347,1.1281009349651128,Call,SPX,SPX230317C04500000,61.05,0.1953,0.0374946546351107,0.9812153426887404,0.1948696543848309,61.04999999999973,2.700062395888381e-13,0.000430345615169,0.1966670100387837,0.001797355653952809,0.19688504709160484,0.0020153927067739497,0.196978189129841,0.0021085347450101044,0.19688506397937058,0.002015409594539691,0.19688562028825543,0.002015965903424538,0.0002180370528211406,9.314203823615474e-05,1.688776574138018e-08,5.731966505884145e-07
2023-03-17,185,0.5057608943645905,4575,1.1621376539954764,3989.004760588347,1.1469026172145314,Call,SPX,SPX230317C04575000,46.0,0.1907,0.0374946546351107,0.9812153426887404,0.1902189607203599,46.0,0.0,0.0004810392796401,0.1938011466583777,0.00358218593801779,0.19402795094962746,0.0038089902292675615,0.194118607376784,0.0038996466564240884,0.19402797655672846,0.0038090158363685567,0.19402851211127237,0.0038095513909124634,0.00022680429124977142,9.065642715652689e-05,2.5607100995195253e-08,5.611616449019419e-07
2023-03-17,185,0.5057608943645905,4650,1.181189090946222,3989.004760588347,1.16570429946395,Call,SPX,SPX230317C04650000,33.8,0.1861,0.0374946546351107,0.9812153426887404,0.185618024058083,33.80000000000035,3.552713678800501e-13,0.0004819759419169,0.1916802871295606,0.006062263071477586,0.1919118655417139,0.0062938414836309076,0.19199980788350846,0.006381783825425452,0.19191188289434305,0.006293858836260047,0.19191256879797575,0.0062945447398927434,0.00023157841215332153,8.794234179454463e-05,1.7352629139155695e-08,7.032562618358718e-07
2023-03-17,185,0.5057608943645905,4750,1.2065910068805494,3989.004760588347,1.1907732091298413,Call,SPX,SPX230317C04750000,22.25,0.1817,0.0374946546351107,0.9812153426887404,0.1812252828114471,22.249999999999943,5.684341886080803e-14,0.0004747171885528,0.18990149206710655,0.008676209255659456,0.1901212257977167,0.008895942986269612,0.1902055902218534,0.008980307410406313,0.19012124672222205,0.008895963910774962,0.19012221715049857,0.008896934339051477,0.00021973373061015544,8.436442413670142e-05,2.0924505350627953e-08,9.91352781865018e-07
2023-03-17,185,0.5057608943645905,4825,1.225642443831295,3989.004760588347,1.20957489137926,Call,SPX,SPX230317C04825000,16.3,0.1797,0.0374946546351107,0.9812153426887404,0.1791689919101137,16.299999999978525,2.1476154188349028e-11,0.0005310080898862,0.18923806460039017,0.01006907269027646,0.18943847219042362,0.010269480280309912,0.18952039044039398,0.010351398530280276,0.18943851277054394,0.010269520860430231,0.1894395183700314,0.01027052645991769,0.00020040759003345232,8.191824997036412e-05,4.05801203195999e-08,1.046179607777642e-06
2023-03-17,185,0.5057608943645905,4925,1.2510443597656222,3989.004760588347,1.2346438010451513,Call,SPX,SPX230317C04925000,10.55,0.1773,0.0374946546351107,0.9812153426887404,0.1767199448857183,10.550000000000296,2.9487523534044163e-13,0.0005800551142816,0.18905593659107173,0.012335991705353433,0.18923896337807536,0.012519018492357065,0.18931804032768654,0.012598095441968243,0.1892389968030407,0.012519051917322416,0.18924008810844078,0.01252014322272249,0.00018302678700363173,7.907694961117873e-05,3.342496535108097e-08,1.124730365426041e-06
2023-03-17,185,0.5057608943645905,5000,1.2700957967163675,3989.004760588347,1.2534454832945698,Call,SPX,SPX230317C05000000,7.550000000000001,0.1759,0.0374946546351107,0.9812153426887404,0.1752773071446804,7.549999999985061,1.4939161019356106e-11,0.0006226928553196,0.1893254852824806,0.01404817813780021,0.18951697125921158,0.014239664114531175,0.18959428961012462,0.014316982465444217,0.18951699937361555,0.014239692228935147,0.18951847147104633,0.014241164326365935,0.00019148597673096512,7.731835091304151e-05,2.811440397154641e-08,1.5002118347595683e-06
2023-04-21,220,0.601585671914214,2800,0.7112536461611659,3999.292067136095,0.7001239101812058,Put,SPX,SPX230421P02800000,42.4,0.3588,0.0376199246669976,0.977622566109984,0.3577453689191474,42.40000000003778,3.777955726036453e-11,0.0010546310808526,0.35270009140860886,-0.005045277510538515,0.3530256279234656,-0.004719740995681787,0.3531457490726224,-0.0045996198465249605,0.3530256854180634,-0.004719683501083982,0.3530277859634479,-0.004717582955699462,0.00032553651485672797,0.00012012114915682659,5.7494597804907954e-08,2.1580399823251106e-06
2023-04-21,220,0.601585671914214,2950,0.749356520062657,3999.292067136095,0.7376305482266275,Put,SPX,SPX230421P02950000,53.6,0.3398,0.0376199246669976,0.977622566109984,0.3387834665962267,53.60000000000008,7.815970093361102e-14,0.0010165334037732,0.33711261584600255,-0.001670850750224162,0.3374038209208736,-0.0013796456753530917,0.33751845297199673,-0.0012650136242299825,0.33740387070180233,-0.0013795958944243791,0.3374055806734564,-0.0013778859227703277,0.0002912050748710704,0.00011463205112310915,4.9780928712550576e-08,1.7597525827639515e-06
2023-04-21,220,0.601585671914214,3075,0.7811089149805661,3999.292067136095,0.7688860799311457,Put,SPX,SPX230421P03075000,65.65,0.3254,0.0376199246669976,0.977622566109984,0.3244088887307626,65.64999999983229,1.6771650734881402e-10,0.0009911112692373,0.3242569800848272,-0.00015190864593545017,0.3245313511729778,0.00012246244221519875,0.3246418150211583,0.00023292629039567414,0.32453139578201035,0.0001225070512477222,0.3245328542207067,0.00012396548994408896,0.0002743710881506489,0.00011046384818047539,4.460903252345716e-08,1.5030477288902055e-06
2023-04-21,220,0.601585671914214,3150,0.8001603519313116,3999.292067136095,0.7876393989538565,Put,SPX,SPX230421P03150000,74.2,0.3172,0.0376199246669976,0.977622566109984,0.3161676339739496,74.20000000010475,1.0474821010575396e-10,0.0010323660260503,0.3165927288106003,0.0004250948366507079,0.3168648536256643,0.0006972196517147089,0.31697299673100876,0.0008053627570591693,0.3168648935344194,0.0006972595604697873,0.31686621047793223,0.0006985765039826397,0.000272124815064001,0.00010814310534446037,3.990875507842162e-08,1.3568522679308082e-06
2023-04-21,220,0.601585671914214,3225,0.8192117888820571,3999.292067136095,0.8063927179765673,Put,SPX,SPX230421P03225000,84.1,0.3095,0.0376199246669976,0.977622566109984,0.3084858597655781,84.0999999999998,1.9895196601282805e-13,0.0010141402344218,0.3089715321580792,0.00048567239250113525,0.30923896975842574,0.000753109992847667,0.30934493076624253,0.0008590710006644575,0.3092390031675139,0.0007531434019358296,0.30924026195201043,0.0007544021864323569,0.00026743760034653175,0.00010596100781679052,3.340908816262811e-08,1.2921935846899046e-06
2023-04-21,220,0.601585671914214,3300,0.8382632258328027,3999.292067136095,0.8251460369992782,Put,SPX,SPX230421P03300000,95.3,0.3021,0.0376199246669976,0.977622566109984,0.3010447994935776,95.29999999993004,6.996003776293945e-11,0.0010552005064223,0.3013963025359759,0.00035150304239828234,0.3016534303701243,0.000608630876546723,0.3017573637324191,0.0007125642388415288,0.30165346607421584,0.0006086665806382396,0.30165463196023046,0.0006098324666528598,0.00025712783414844065,0.00010393336229480576,3.570409151665288e-08,1.2015901061368517e-06
2023-04-21,220,0.601585671914214,3400,0.86366514176713,3999.292067136095,0.8501504623628927,Put,SPX,SPX230421P03400000,112.55,0.2926,0.0376199246669976,0.977622566109984,0.2915232064555268,112.5500000000751,7.510436716984259e-11,0.0010767935444732,0.2913634148621224,-0.0001597915934044014,0.2916047112960676,8.150484054075813e-05,0.2917061677910615,0.00018296133553469263,0.29160474036596135,8.153391043452807e-05,0.29160575237853154,8.254592300471764e-05,0.00024129643394515954,0.0001014564949939345,2.9069893769939625e-08,1.0410824639595084e-06
2023-04-21,220,0.601585671914214,3475,0.8827165787178756,3999.292067136095,0.8689037813856035,Put,SPX,SPX230421P03475000,127.4,0.2857,0.0376199246669976,0.977622566109984,0.2846279687098837,127.4000000000002,1.9895196601282805e-13,0.0010720312901162,0.283886804630228,-0.0007411640796557428,0.28412189264474913,-0.0005060760651345864,0.2842216802456395,-0.00040628846424423104,0.28412191937342246,-0.0005060493364612562,0.28412290256910677,-0.0005050661407769441,0.00023508801452115646,9.978760089035532e-05,2.6728673330200792e-08,1.0099243576422445e-06
2023-04-21,220,0.601585671914214,3550,0.9017680156686212,3999.292067136095,0.8876571004083145,Put,SPX,SPX230421P03550000,143.9,0.2789,0.0376199246669976,0.977622566109984,0.277754084383645,143.90000000029647,2.9646685106854415e-10,0.0011459156163549,0.2764571964735946,-0.0012968879100503927,0.27669222739108895,-0.001061856992556065,0.27679051937765636,-0.0009635650059886536,0.2766922571362112,-0.0010618272474338109,0.27669320825717975,-0.001060876126465271,0.0002350309174943277,9.829198656741145e-05,2.9745122254176692e-08,9.808660907939526e-07
2023-04-21,220,0.601585671914214,3650,0.9271699316029484,3999.292067136095,0.9126615257719288,Put,SPX,SPX230421P03650000,169.05,0.2701,0.0376199246669976,0.977622566109984,0.2689269621312039,169.04999999991287,8.714096111361869e-11,0.001173037868796,0.26664932997827706,-0.0022776321529268118,0.2668863904516237,-0.002040571679580161,0.2669829512635182,-0.001944010867685697,0.26688641327859347,-0.002040548852610402,0.26688724388536955,-0.002039718245834321,0.0002370604733466508,9.656081189446386e-05,2.2826969758860116e-08,8.534337458399044e-07
2023-04-21,220,0.601585671914214,3725,0.946221368553694,3999.292067136095,0.9314148447946398,Put,SPX,SPX230421P03725000,190.2,0.2635,0.0376199246669976,0.977622566109984,0.2622644669798628,190.199999999993,6.991740519879386e-12,0.0012355330201371,0.259392369573434,-0.0028720974064287974,0.25962650321653763,-0.0026379637633251463,0.25972198488261167,-0.0025424820972511086,0.2596265255138829,-0.0026379414659798983,0.25962732242927894,-0.0026371445505838365,0.00023413364310365115,9.548166607403763e-05,2.22973452479458e-08,8.192127413098049e-07
2023-04-21,220,0.601585671914214,3800,0.9652728055044396,3999.292067136095,0.9501681638173508,Put,SPX,SPX230421P03800000,213.6,0.257,0.0376199246669976,0.977622566109984,0.2556645569319858,213.59999999982847,1.7152501641248816e-10,0.0013354430680141,0.2522436249527902,-0.0034209319791956294,0.2524705354834226,-0.0031940214485632334,0.25256513039722084,-0.0030994265347649708,0.2524705619165306,-0.0031939950154551977,0.2524713784650673,-0.0031931784669185226,0.00022691053063239597,9.459491379826268e-05,2.6433108035739394e-08,8.429816447108607e-07
2023-04-21,220,0.601585671914214,3900,0.9906747214387668,3999.292067136095,0.9751725891809652,Put,SPX,SPX230421P03900000,248.35,0.2482,0.0376199246669976,0.977622566109984,0.2467449110015516,248.3500000000001,1.4210854715202006e-13,0.0014550889984483,0.24292225171912857,-0.0038226592824230354,0.24314023473699106,-0.0036046762645605412,0.2432339235464423,-0.0035109874551093045,0.2431402544183717,-0.003604656583179905,0.24314101995268267,-0.0036038910488689346,0.0002179830178624942,9.36888094512367e-05,1.9681380636349388e-08,7.852156916066111e-07
2023-04-21,220,0.601585671914214,3975,1.0097261583895123,3999.292067136095,0.993925908203676,Put,SPX,SPX230421P03975000,277.55,0.2417,0.0376199246669976,0.977622566109984,0.2401811038228115,277.54999999999995,5.684341886080803e-14,0.0015188961771884,0.2361316840029952,-0.004049419819816297,0.23634934655925016,-0.0038317572635613306,0.23644255902948041,-0.003738544793331078,0.23634936586572422,-0.0038317379570872723,0.2363500694399663,-0.003831034382845183,0.0002176625562549661,9.321247023025281e-05,1.9306474058344847e-08,7.22880716147456e-07
2023-04-21,220,0.601585671914214,4050,1.0287775953402578,3999.292067136095,1.012679227226387,Call,SPX,SPX230421C04050000,262.25,0.2354,0.0376199246669976,0.977622566109984,0.2355346366701862,262.2500000000002,2.273736754432321e-13,0.0001346366701862,0.2295653281811794,-0.005969308489006814,0.2297888538065044,-0.005745782863681798,0.22988173186504426,-0.0056529048051419395,0.2297888792739397,-0.005745757396246498,0.2297896034005351,-0.0057450332696511175,0.00022352562532501619,9.287805853985809e-05,2.546743529951989e-08,7.495940306800897e-07
2023-04-21,220,0.601585671914214,4125,1.047829032291003,3999.292067136095,1.031432546249098,Call,SPX,SPX230421C04125000,223.3,0.2284,0.0376199246669976,0.977622566109984,0.2285645357077179,223.2999999999863,1.3699263945454732e-11,0.0001645357077179,0.2232860054207585,-0.005278530286959404,0.22351746851899287,-0.005047067188725024,0.22361008228149054,-0.0049544534262273565,0.22351749123125036,-0.005047044476467533,0.22351827753980527,-0.005046258167912626,0.00023146309823438016,9.26137624976675e-05,2.271225749139738e-08,8.090208123978648e-07
2023-04-21,220,0.601585671914214,4225,1.0732309482253308,3999.292067136095,1.0564369716127122,Call,SPX,SPX230421C04225000,177.7,0.2204,0.0376199246669976,0.977622566109984,0.2205992916831203,177.6999999999532,4.6782133722444996e-11,0.0001992916831203,0.21548797692951785,-0.005111314753602464,0.21572359567142924,-0.0048756960116910775,0.21581582326283363,-0.0047834684202866795,0.21572361341582483,-0.004875678267295486,0.21572437744714043,-0.0048749142359798825,0.00023561874191138643,9.222759140439796e-05,1.774439559176777e-08,7.817757111949764e-07
2023-04-21,220,0.601585671914214,4300,1.0922823851760763,3999.292067136095,1.0751902906354232,Call,SPX,SPX230421C04300000,146.8,0.2141,0.0376199246669976,0.977622566109984,0.2143021357197617,146.80000000000064,6.252776074688883e-13,0.0002021357197617,0.21016970756050332,-0.004132428159258378,0.2104003727682642,-0.003901762951497495,0.21049214335156807,-0.0038099923681936265,0.2104003989499231,-0.0039017367698385985,0.21040112890958534,-0.003901006810176355,0.00023066520776088284,9.177058330386845e-05,2.618165889645141e-08,7.561413211398804e-07
2023-04-21,220,0.601585671914214,4375,1.111333822126822,3999.292067136095,1.093943609658134,Call,SPX,SPX230421C04375000,119.1,0.2078,0.0376199246669976,0.977622566109984,0.2079605371706395,119.10000000000014,1.4210854715202006e-13,0.0001605371706394,0.20538353775331883,-0.0025769994173206745,0.2056055244436804,-0.0023550127269590937,0.2056965303143088,-0.0022640068563307136,0.20560555315289536,-0.002354984017744144,0.20560636059650642,-0.002354176574133088,0.0002219866903615808,9.100587062838006e-05,2.8709214949795836e-08,8.361528260059092e-07
2023-04-21,220,0.601585671914214,4475,1.1367357380611491,3999.292067136095,1.1189480350217484,Call,SPX,SPX230421C04475000,88.0,0.2,0.0376199246669976,0.977622566109984,0.2002345365175824,87.99999999983174,1.6825651982799172e-10,0.0002345365175824,0.19992146841135433,-0.00031306810622808157,0.20013686446894619,-9.767204863622703e-05,0.20022618733144185,-8.349186140566012e-06,0.20013688445319616,-9.765206438624996e-05,0.20013787000661917,-9.66665109632392e-05,0.00021539605759185454,8.932286249566102e-05,1.9984249977067492e-08,1.005537672987833e-06
2023-04-21,220,0.601585671914214,4550,1.1557871750118949,3999.292067136095,1.1377013540444594,Call,SPX,SPX230421C04550000,68.75,0.1947,0.0376199246669976,0.977622566109984,0.1948611616590486,68.74999999999955,4.547473508864641e-13,0.0001611616590485,0.19655564199130046,0.0016944803322518631,0.19677515507670498,0.0019139934176563844,0.19686270207722828,0.0020015404181796814,0.19677518247634163,0.0019140208172930273,0.1967761980761219,0.0019150364170733014,0.0002195130854045213,8.7547000523297e-05,2.739963664288858e-08,1.0429994169169898e-06
2023-04-21,220,0.601585671914214,4625,1.1748386119626402,3999.292067136095,1.1564546730671703,Call,SPX,SPX230421C04625000,52.95,0.19,0.0376199246669976,0.977622566109984,0.1900795164536213,52.9500000000005,4.973799150320701e-13,7.951645362133664e-05,0.19382440129513717,0.003744884841515861,0.19405393635218465,0.003974419898563342,0.19413933164466074,0.004059815191039429,0.19405397658895918,0.003974460135337865,0.19405499247381724,0.003975476020195934,0.00022953505704748078,8.539529247608701e-05,4.023677452336116e-08,1.0561216325921663e-06
2023-04-21,220,0.601585671914214,4700,1.1938900489133857,3999.292067136095,1.175207992089881,Call,SPX,SPX230421C04700000,40.400000000000006,0.186,0.0376199246669976,0.977622566109984,0.1860996538134506,40.39999999999941,5.968558980384843e-13,9.965381345067303e-05,0.19171007288819283,0.0056104190747422455,0.1919487344300138,0.005849080616563224,0.19203171992871856,0.0059320661152679754,0.1919487723480118,0.005849118534561215,0.19194992981287348,0.005850275999422894,0.0002386615418209781,8.29854987047518e-05,3.791799799146567e-08,1.1953828596700244e-06
2023-04-21,220,0.601585671914214,4800,1.219291964847713,3999.292067136095,1.2002124174534956,Call,SPX,SPX230421C04800000,27.85,0.1819,0.0376199246669976,0.977622566109984,0.1819072322171527,27.849999999999568,4.334310688136611e-13,7.232217152680631e-06,0.1897792917958411,0.007872059578688417,0.19001695946302408,0.00810972724587139,0.19009663145966127,0.008189399242508583,0.19001699114907109,0.008109758931918398,0.19001854704815183,0.008111314830999139,0.0002376676671829725,7.967199663719282e-05,3.168604700842792e-08,1.587585127749147e-06
2023-04-21,220,0.601585671914214,4900,1.2446938807820405,3999.292067136095,1.2252168428171102,Call,SPX,SPX230421C04900000,18.7,0.1781,0.0376199246669976,0.977622566109984,0.1780892990117873,18.69999999999948,5.222489107836736e-13,1.0700988212652971e-05,0.18872973100989388,0.010640431998106575,0.18894949124279944,0.010860192231012145,0.18902606351662052,0.010936764504833218,0.18894955019377485,0.010860251181987551,0.1889513688875125,0.010862069875725189,0.00021976023290556923,7.65722738210739e-05,5.895097540675742e-08,1.8776447130441909e-06
2023-05-19,248,0.6782454939539129,2825,0.7176041251447478,4007.5759789398408,0.7049148949004636,Put,SPX,SPX230519P02825000,51.0,0.3507,0.0377075196511843,0.9747493136084248,0.3494822116565592,51.00000000004985,4.985167834092863e-11,0.0012177883434408,0.34428626843528987,-0.005195943221269317,0.3446136382153847,-0.004868573441174473,0.3447237044586642,-0.004758507197895001,0.3446137263670644,-0.004868485289494795,0.3446165660484062,-0.004865645608153002,0.00032736978009484385,0.0001100662432794719,8.815167967801685e-08,2.927833021471038e-06
2023-05-19,248,0.6782454939539129,2925,0.7430060410790751,4007.5759789398408,0.7298676345429578,Put,SPX,SPX230519P02925000,59.5,0.3392,0.0377075196511843,0.9747493136084248,0.3379555132597056,59.5000000000021,2.103206497849897e-12,0.0012444867402943,0.33436217794734996,-0.0035933353123556167,0.33466315465795854,-0.0032923586017470363,0.3347700546984092,-0.0031854585612963726,0.33466322715427477,-0.0032922861054308084,0.33466579084282294,-0.0032897224168826344,0.00030097671060858033,0.0001069000404506637,7.249631622796571e-08,2.6361848644018693e-06
2023-05-19,248,0.6782454939539129,3000,0.7620574780298206,4007.5759789398408,0.7485821892748286,Put,SPX,SPX230519P03000000,66.9,0.331,0.0377075196511843,0.9747493136084248,0.3297623396649815,66.90000000000009,8.526512829121202e-14,0.0012376603350185,0.3269751965782618,-0.002787143086719679,0.32726498666859,-0.0024973529963914776,0.3273696633301883,-0.0023926763347931757,0.3272650555999627,-0.0024972840650187567,0.32726738850372533,-0.0024949511612561426,0.00028979009032820136,0.00010467666159830191,6.8931372720904e-08,2.4018351353349843e-06
2023-05-19,248,0.6782454939539129,3100,0.787459393964148,4007.5759789398408,0.7735349289173228,Put,SPX,SPX230519P03100000,78.3,0.3205,0.0377075196511843,0.9747493136084248,0.3193393458454064,78.30000000000848,8.483880264975596e-12,0.0011606541545935,0.3171971739290751,-0.0021421719163313147,0.3174812066753106,-0.0018581391700958072,0.31758311136972417,-0.001756234475682239,0.31748126909849816,-0.0018580767469082438,0.31748331631873467,-0.001856029526671743,0.00028403274623550745,0.0001019046944135682,6.24231875634429e-08,2.109643424064167e-06
2023-05-19,248,0.6782454939539129,3175,0.8065108309148935,4007.5759789398408,0.7922494836491935,Put,SPX,SPX230519P03175000,88.15,0.3131,0.0377075196511843,0.9747493136084248,0.3118755128057057,88.1500000000002,1.9895196601282805e-13,0.0012244871942942,0.30992284111127033,-0.0019526716944353595,0.3102010963703134,-0.0016744164353922897,0.31030106692831183,-0.0015744458773938597,0.3102011502401056,-0.001674362565600107,0.3102030858364187,-0.0016724269692869886,0.0002782552590430698,9.997055799843002e-05,5.386979218258148e-08,1.989466105301041e-06
2023-05-19,248,0.6782454939539129,3275,0.8319127468492209,4007.5759789398408,0.8172022232916878,Put,SPX,SPX230519P03275000,103.2,0.3035,0.0377075196511843,0.9747493136084248,0.3022968733036105,103.19999999999824,1.7763568394002505e-12,0.0012031266963895,0.30030676811290263,-0.001990105190707858,0.30056976441907657,-0.0017271088845339233,0.300667372873149,-0.0016295004304615057,0.30056981881890016,-0.001727054484710333,0.30057156681301594,-0.001725306490594547,0.0002629963061739349,9.760845407241758e-05,5.439982359023432e-08,1.8023939393763122e-06
2023-05-19,248,0.6782454939539129,3350,0.8509641837999664,4007.5759789398408,0.8359167780235585,Put,SPX,SPX230519P03350000,116.0,0.2966,0.0377075196511843,0.9747493136084248,0.2952717401257289,116.00000000008151,8.151346264639868e-11,0.001328259874271,0.29315359948942266,-0.0021181406363062205,0.29340383057165687,-0.0018679095540720114,0.2934998193446986,-0.0017719207810302784,0.2934038783879975,-0.0018678617377314022,0.29340546849071714,-0.0018662716350117403,0.0002502310822342091,9.598877304173303e-05,4.781634060924134e-08,1.6379190602711091e-06
2023-05-19,248,0.6782454939539129,3450,0.8763660997342937,4007.5759789398408,0.8608695176660528,Put,SPX,SPX230519P03450000,135.6,0.2877,0.0377075196511843,0.9747493136084248,0.2863887508648085,135.59999999999968,3.1263880373444413e-13,0.0013112491351914,0.2836902541055679,-0.002698496759240554,0.28393090273288624,-0.0024578481319222356,0.2840249569631276,-0.0023637939016808995,0.2839309453071776,-0.0024578055576308655,0.2839324440571811,-0.002456306807627373,0.00024064862731831838,9.405423024133608e-05,4.257429137011215e-08,1.5413242948625339e-06
2023-05-19,248,0.6782454939539129,3525,0.8954175366850392,4007.5759789398408,0.8795840723979235,Put,SPX,SPX230519P03525000,152.05,0.281,0.0377075196511843,0.9747493136084248,0.2797229490207629,152.04999999995687,4.314415491535328e-11,0.0012770509792371,0.27665359573108467,-0.0030693532896782227,0.27689379401974623,-0.002829155001016659,0.2769865769613368,-0.0027363720594261176,0.276893838733044,-0.0028291102877188723,0.27689527682369725,-0.002827672197065645,0.0002401982886615639,9.278294159054123e-05,4.47132977865472e-08,1.4828039510139668e-06
2023-05-19,248,0.6782454939539129,3625,0.9208194526193666,4007.5759789398408,0.9045368120404178,Put,SPX,SPX230519P03625000,176.85000000000002,0.2725,0.0377075196511843,0.9747493136084248,0.2710949144508279,176.85000000001833,1.8303580873180178e-11,0.001405085549172,0.2673743418251484,-0.0037205726256794858,0.2676160528230419,-0.0034788616277859896,0.2677073720624285,-0.0033875423883993894,0.26761608985396285,-0.003478824596865049,0.2676173773263804,-0.003477537124447483,0.00024171099789349615,9.131923938660025e-05,3.703092094076155e-08,1.324503338506755e-06
2023-05-19,248,0.6782454939539129,3700,0.939870889570112,4007.5759789398408,0.9232513667722884,Put,SPX,SPX230519P03700000,197.4,0.2662,0.0377075196511843,0.9747493136084248,0.2644601126692315,197.399999999873,1.2701661944447548e-10,0.0017398873307684,0.2605124792610323,-0.003947633408199147,0.2607515482804194,-0.0037085643888120634,0.2608419617322329,-0.0036181509369985765,0.2607515830257126,-0.0037085296435188653,0.26075280815022217,-0.0037073045190093024,0.0002390690193870837,9.041345181348692e-05,3.474529319813513e-08,1.2598698027610489e-06
2023-05-19,248,0.6782454939539129,3800,0.9652728055044396,4007.5759789398408,0.9482041064147828,Put,SPX,SPX230519P03800000,228.55,0.2578,0.0377075196511843,0.9747493136084248,0.2561531605479784,228.5500000002041,2.0412471712916158e-10,0.0016468394520215,0.25152532826994334,-0.004627832278035038,0.25175495410163234,-0.004398206446346031,0.2518444231855448,-0.00430873736243359,0.25175499318224737,-0.004398167365731009,0.25175621951104316,-0.00439694103693522,0.00022962583168900652,8.946908391244124e-05,3.908061502189142e-08,1.2654094108111025e-06
2023-05-19,248,0.6782454939539129,3875,0.984324242455185,4007.5759789398408,0.9669186611466536,Put,SPX,SPX230519P03875000,254.25,0.2514,0.0377075196511843,0.9747493136084248,0.2497463183414442,254.2499999999925,7.503331289626658e-12,0.0016536816585558,0.2449307106023241,-0.004815607739120098,0.24515330817678233,-0.004593010164661876,0.24524225052913154,-0.004504067812312662,0.24515334192768104,-0.004592976413763161,0.24515452491355866,-0.004591793427885543,0.00022259757445822204,8.894235234921388e-05,3.375089871471282e-08,1.2167367763327164e-06
