Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor
2022-10-03,20,0.05475701574264202,3915,0.9944850088289159,3942.153112878259,0.9931121110467387,Put,SPXW,SPXW221003P03915000,75.45,0.2432,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3920,0.9957551046256323,3942.153112878259,0.9943804534618685,Put,SPXW,SPXW221003P03920000,77.45,0.2423,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3925,0.9970252004223487,3942.153112878259,0.9956487958769985,Put,SPXW,SPXW221003P03925000,79.45,0.2412,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3930,0.998295296219065,3942.153112878259,0.9969171382921285,Put,SPXW,SPXW221003P03930000,81.5,0.2402,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3935,0.9995653920157814,3942.153112878259,0.9981854807072584,Put,SPXW,SPXW221003P03935000,83.65,0.2394,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3940,1.0008354878124979,3942.153112878259,0.9994538231223883,Put,SPXW,SPXW221003P03940000,85.85,0.2385,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3950,1.0033756794059305,3942.153112878259,1.001990507952648,Call,SPXW,SPXW221003C03950000,82.05,0.2354,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3960,1.0059158709993632,3942.153112878259,1.004527192782908,Call,SPXW,SPXW221003C03960000,76.75,0.2336,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3965,1.0071859667960796,3942.153112878259,1.005795535198038,Call,SPXW,SPXW221003C03965000,74.2,0.2328,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3970,1.008456062592796,3942.153112878259,1.007063877613168,Call,SPXW,SPXW221003C03970000,71.6,0.2318,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3975,1.0097261583895123,3942.153112878259,1.0083322200282978,Call,SPXW,SPXW221003C03975000,69.05,0.2307,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3980,1.0109962541862287,3942.153112878259,1.0096005624434279,Call,SPXW,SPXW221003C03980000,66.6,0.2297,0.036631920002409724,0.997996155761721
