Maturity_years,Zero_coupon_rate_decimal,Zero_coupon_rate_percent,Discount_factor
0.722900807009,0.037753636702,3.775363670227,0.973076930714
0.727901938649,0.037758583337,3.775858333701,0.972889717464
0.732903070289,0.037763486600,3.776348660038,0.972702523024
0.737904201930,0.037768346651,3.776834665058,0.972515347918
0.742905333570,0.037773163645,3.777316364532,0.972328192664
0.747906465211,0.037777937742,3.777793774191,0.972141057778
0.752907596851,0.037782669097,3.778266909717,0.971953943774
0.757908728492,0.037787357868,3.778735786754,0.971766851161
0.762909860132,0.037792004209,3.779200420896,0.971579780446
0.767910991772,0.037796608277,3.779660827698,0.971392732132
0.772912123413,0.037801170227,3.780117022667,0.971205706720
0.777913255053,0.037805690213,3.780569021269,0.971018704707
0.782914386694,0.037810168389,3.781016838925,0.970831726587
0.787915518334,0.037814604910,3.781460491014,0.970644772853
0.792916649975,0.037818999929,3.781899992871,0.970457843991
0.797917781615,0.037823353598,3.782335359787,0.970270940489
0.802918913255,0.037827666070,3.782766607010,0.970084062826
0.807920044896,0.037831937497,3.783193749747,0.969897211484
0.812921176536,0.037836168032,3.783616803159,0.969710386939
0.817922308177,0.037840357824,3.784035782366,0.969523589663
0.822923439817,0.037844507024,3.784450702445,0.969336820127
0.827924571458,0.037848615784,3.784861578430,0.969150078798
0.832925703098,0.037852684253,3.785268425313,0.968963366141
0.837926834738,0.037856712580,3.785671258044,0.968776682618
0.842927966379,0.037860700915,3.786070091530,0.968590028687
0.847929098019,0.037864649406,3.786464940636,0.968403404804
0.852930229660,0.037868558202,3.786855820184,0.968216811421
0.857931361300,0.037872427450,3.787242744955,0.968030248990
0.862932492941,0.037876257297,3.787625729688,0.967843717956
0.867933624581,0.037880047891,3.788004789082,0.967657218764
0.872934756221,0.037883799378,3.788379937790,0.967470751856
0.877935887862,0.037887511904,3.788751190428,0.967284317671
0.882937019502,0.037891185616,3.789118561568,0.967097916643
0.887938151143,0.037894820657,3.789482065740,0.966911549206
0.892939282783,0.037898417174,3.789841717436,0.966725215791
0.897940414424,0.037901975311,3.790197531104,0.966538916824
0.902941546064,0.037905495212,3.790549521151,0.966352652731
0.907942677704,0.037908977019,3.790897701945,0.966166423933
0.912943809345,0.037912420878,3.791242087811,0.965980230850
0.917944940985,0.037915826930,3.791582693036,0.965794073897
0.922946072626,0.037919195319,3.791919531862,0.965607953489
0.927947204266,0.037922526185,3.792252618496,0.965421870037
0.932948335906,0.037925819671,3.792581967100,0.965235823948
0.937949467547,0.037929075918,3.792907591797,0.965049815629
0.942950599187,0.037932295067,3.793229506672,0.964863845483
0.947951730828,0.037935477258,3.793547725766,0.964677913909
0.952952862468,0.037938622631,3.793862263084,0.964492021305
0.957953994109,0.037941731326,3.794173132587,0.964306168067
0.962955125749,0.037944803482,3.794480348200,0.964120354586
0.967956257389,0.037947839238,3.794783923806,0.963934581253
0.972957389030,0.037950838732,3.795083873248,0.963748848454
0.977958520670,0.037953802103,3.795380210331,0.963563156574
0.982959652311,0.037956729488,3.795672948821,0.963377505995
0.987960783951,0.037959621024,3.795962102442,0.963191897097
0.992961915592,0.037962476849,3.796247684882,0.963006330255
0.997963047232,0.037965297098,3.796529709787,0.962820805844
1.002964178872,0.037968081908,3.796808190765,0.962635324236
1.007965310513,0.037970831414,3.797083141387,0.962449885800
1.012966442153,0.037973545752,3.797354575182,0.962264490903
1.017967573794,0.037976225056,3.797622505642,0.962079139909
1.022968705434,0.037978869462,3.797886946221,0.961893833179
1.027969837075,0.037981479103,3.798147910332,0.961708571072
1.032970968715,0.037984054114,3.798405411352,0.961523353946
1.037972100355,0.037986594626,3.798659462620,0.961338182153
1.042973231996,0.037989100774,3.798910077433,0.961153056047
1.047974363636,0.037991572691,3.799157269054,0.960967975975
1.052975495277,0.037994010507,3.799401050706,0.960782942286
1.057976626917,0.037996414356,3.799641435574,0.960597955323
1.062977758558,0.037998784368,3.799878436806,0.960413015429
1.067978890198,0.038001120675,3.800112067512,0.960228122942
1.072980021838,0.038003423408,3.800342340762,0.960043278200
1.077981153479,0.038005692696,3.800569269592,0.959858481538
1.082982285119,0.038007928670,3.800792867000,0.959673733289
1.087983416760,0.038010131459,3.801013145943,0.959489033781
1.092984548400,0.038012301193,3.801230119345,0.959304383344
1.097985680041,0.038014438001,3.801443800090,0.959119782302
1.102986811681,0.038016542010,3.801654201027,0.958935230978
1.107987943321,0.038018613350,3.801861334966,0.958750729693
1.112989074962,0.038020652147,3.802065214681,0.958566278765
1.117990206602,0.038022658529,3.802265852910,0.958381878511
1.122991338243,0.038024632624,3.802463262352,0.958197529243
1.127992469883,0.038026574557,3.802657455672,0.958013231274
1.132993601524,0.038028484455,3.802848445497,0.957828984913
1.137994733164,0.038030362444,3.803036244417,0.957644790467
1.142995864804,0.038032208650,3.803220864986,0.957460648240
1.147996996445,0.038034023197,3.803402319724,0.957276558534
1.152998128085,0.038035806211,3.803580621111,0.957092521651
1.157999259726,0.038037557816,3.803755781594,0.956908537887
1.163000391366,0.038039278136,3.803927813582,0.956724607539
1.168001523007,0.038040967294,3.804096729449,0.956540730900
1.173002654647,0.038042625415,3.804262541533,0.956356908261
1.178003786287,0.038044252621,3.804425262136,0.956173139912
1.183004917928,0.038045849035,3.804584903526,0.955989426139
1.188006049568,0.038047414779,3.804741477933,0.955805767228
1.193007181209,0.038048949976,3.804894997552,0.955622163461
1.198008312849,0.038050454745,3.805045474545,0.955438615119
1.203009444490,0.038051929210,3.805192921036,0.955255122479
1.208010576130,0.038053373491,3.805337349114,0.955071685818
1.213011707770,0.038054787708,3.805478770835,0.954888305410
1.218012839411,0.038056171982,3.805617198219,0.954704981528
1.223013971051,0.038057526432,3.805752643249,0.954521714440
1.228015102692,0.038058851179,3.805885117876,0.954338504415
1.233016234332,0.038060146340,3.806014634015,0.954155351719
1.238017365973,0.038061412035,3.806141203547,0.953972256615
1.243018497613,0.038062648383,3.806264838317,0.953789219364
1.248019629253,0.038063855501,3.806385550137,0.953606240227
1.253020760894,0.038065033508,3.806503350783,0.953423319460
1.258021892534,0.038066182520,3.806618251999,0.953240457319
1.263023024175,0.038067302655,3.806730265493,0.953057654057
