Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error
2022-09-16,3,0.007472051106548,3885,0.9868644340486176,3937.4495750257634,0.9866793024199122,Put,SPX,SPX220916P03885000,16.55,0.2966,0.0365116026519631,0.9997272206500564,0.27446618986589877,16.550000000033606,3.360511868777394e-11,0.022133810134101206
2022-09-16,3,0.007472051106548,3925,0.9970252004223488,3937.4495750257634,0.9968381626764878,Put,SPX,SPX220916P03925000,29.2,0.2814,0.0365116026519631,0.9997272206500564,0.2587813690153562,29.199999999999818,1.8118839761882555e-13,0.022618630984643784
2022-09-16,3,0.007472051106548,3965,1.0071859667960796,3937.4495750257634,1.0069970229330636,Call,SPX,SPX220916C03965000,23.2,0.2696,0.0365116026519631,0.9997272206500564,0.25895185525399705,23.200000000000045,4.618527782440651e-14,0.010648144746002952
2022-09-16,3,0.007472051106548,4005,1.0173467331698105,3937.4495750257634,1.0171558831896392,Call,SPX,SPX220916C04005000,10.55,0.2612,0.0365116026519631,0.9997272206500564,0.2500172605140382,10.550000000000182,1.8118839761882555e-13,0.011182739485961768
2022-09-16,3,0.0082135523613963,3565,0.9055783030587702,3937.522946229548,0.9053915491244908,Put,SPXW,SPXW220916P03565000,0.825,0.5304,0.0365135381688637,0.9997001391096164,0.49833100030662913,0.8250000000000668,6.683542608243442e-14,0.03206899969337085
2022-09-16,3,0.0082135523613963,3620,0.9195493568226504,3937.522946229548,0.9193597216916288,Put,SPXW,SPXW220916P03620000,1.125,0.4803,0.0365135381688637,0.9997001391096164,0.4511477059089115,1.125000000000071,7.105427357601002e-14,0.029152294091088493
2022-09-16,3,0.0082135523613963,3665,0.9309802189930976,3937.522946229548,0.9307882265192872,Put,SPXW,SPXW220916P03665000,1.525,0.4407,0.0365135381688637,0.9997001391096164,0.4138591404968811,1.5249999999999346,6.52811138479592e-14,0.026840859503118875
2022-09-16,3,0.0082135523613963,3695,0.9386007937733958,3937.522946229548,0.9384072297377264,Put,SPXW,SPXW220916P03695000,1.925,0.4152,0.0365135381688637,0.9997001391096164,0.38979254352748516,1.9250000000000966,9.658940314238862e-14,0.025407456472514856
2022-09-16,3,0.0082135523613963,3725,0.946221368553694,3937.522946229548,0.9460262329561652,Put,SPXW,SPXW220916P03725000,2.55,0.3921,0.0365135381688637,0.9997001391096164,0.36800413637676954,2.549999999999983,1.687538997430238e-14,0.024095863623230462
2022-09-16,3,0.0082135523613963,3755,0.9538419433339922,3937.522946229548,0.953645236174604,Put,SPXW,SPXW220916P03755000,3.55,0.3719,0.0365135381688637,0.9997001391096164,0.34882395598396637,3.550000000000068,6.838973831690964e-14,0.023076044016033637
